datetime,sensor,band1_red,band2_nir,band4_green,green_red_ratio,ndci,nir_red_ratio
2011-01-25,Terra,0.0385,0.017,0.0361,0.9376623376623376,-0.38738738738738737,0.4415584415584416
2011-02-01,Terra,0.0313,0.0082,0.0352,1.089783281733746,-0.587378640776699,0.25993883792048933
2011-02-02,Terra,0.042300000000000004,0.0268,0.0438,1.0354609929078014,-0.2243125904486252,0.6335697399527186
2011-02-06,Terra,0.0339,0.014400000000000001,0.0376,1.1091445427728615,-0.4037267080745341,0.42477876106194695
2011-02-07,Terra,0.0392,0.0165,0.033600000000000005,0.845360824742268,-0.43293718166383705,0.3957345971563981
2011-02-09,Terra,0.029900000000000003,0.0055000000000000005,0.033,1.0969899665551839,-0.6892655367231638,0.18394648829431437
2011-02-10,Terra,0.027100000000000003,0.0054,0.030500000000000003,1.1296296296296298,-0.6802325581395349,0.1903114186851211
2011-02-26,Terra,0.13390000000000002,0.09340000000000001,0.134,1.0007468259895445,-0.1781786185657721,0.6975354742345033
2011-03-09,Terra,0.045000000000000005,0.016800000000000002,0.0436,0.9688888888888888,-0.45631067961165045,0.37333333333333335
2011-03-22,Terra,0.056,0.023700000000000002,0.0589,1.0517857142857143,-0.4052697616060225,0.42321428571428577
2011-03-28,Terra,0.052500000000000005,0.0166,0.056100000000000004,1.0584905660377357,-0.5195369030390737,0.3161904761904762
2011-03-31,Terra,0.040400000000000005,0.012400000000000001,0.0426,1.065,-0.5267175572519084,0.31000000000000005
2011-04-01,Terra,0.0398,0.014,0.0431,1.0829145728643215,-0.47955390334572495,0.3517587939698492
2011-04-02,Terra,0.053000000000000005,0.019200000000000002,0.0585,1.1037735849056602,-0.4681440443213296,0.3622641509433962
2011-04-03,Terra,0.033600000000000005,0.0102,0.0303,0.9154078549848942,-0.5266821345707656,0.31003039513677816
2011-04-05,Terra,0.0318,0.0074,0.0318,0.9969040247678018,-0.6224489795918368,0.23270440251572327
