datetime,sensor,band1_red,band2_nir,band4_green,green_red_ratio,ndci,nir_red_ratio
2011-01-03,Terra,0.0291,0.17450000000000002,0.0351,1.2061855670103092,0.7141453831041259,5.9965635738831615
2011-01-20,Terra,0.06760000000000001,0.0108,0.0748,1.1005692599620494,-0.6756756756756755,0.1935483870967742
2011-01-22,Terra,0.061500000000000006,0.0201,0.0708,1.2035398230088497,-0.4408901251738526,0.388030888030888
2011-01-23,Terra,0.0587,0.047400000000000005,0.0737,1.2555366269165247,-0.11318989710009353,0.7966386554621849
2011-01-27,Terra,0.0407,0.0166,0.0523,1.285012285012285,-0.5343618513323984,0.30347349177330896
2011-02-01,Terra,0.051800000000000006,0.0337,0.0723,1.3957528957528957,-0.2577092511013216,0.5901926444833625
2011-02-02,Terra,0.0956,0.1413,0.1111,1.1621338912133892,0.19290840016884764,1.4780334728033473
2011-02-09,Terra,0.0488,0.06330000000000001,0.0687,1.3743455497382198,0.24729064039408868,1.6570680628272252
2011-02-10,Terra,0.0512,0.07830000000000001,0.060700000000000004,1.2966666666666666,0.2092664092664093,1.529296875
2011-02-21,Terra,0.0392,0.011600000000000001,0.0671,1.7117346938775513,-0.5433070866141733,0.2959183673469388
2011-04-01,Terra,0.021,0.0286,0.0444,2.1142857142857143,0.15322580645161288,1.3619047619047617
2011-04-12,Terra,0.026000000000000002,0.0565,0.047400000000000005,1.823076923076923,0.3696969696969697,2.173076923076923
2011-04-19,Terra,0.0241,0.0264,0.046700000000000005,1.9626556016597512,0.04554455445544554,1.095435684647303
2011-04-22,Terra,0.0246,0.0397,0.046200000000000005,1.8934426229508197,0.23868954758190322,1.6270491803278686
2011-04-23,Terra,0.0329,0.08710000000000001,0.0489,1.6382978723404258,0.5069204152249136,3.056140350877193
2011-05-01,Terra,0.0403,0.036000000000000004,0.065,1.6129032258064515,-0.05635648754914807,0.8933002481389579
2011-05-04,Terra,0.0246,0.0591,0.0458,1.8617886178861789,0.41218637992831547,2.402439024390244
2011-05-10,Terra,0.0342,0.048100000000000004,0.0558,1.631578947368421,0.16889428918590524,1.4064327485380117
2011-05-20,Terra,0.023,0.0675,0.041600000000000005,1.8086956521739133,0.4917127071823205,2.9347826086956523
2011-05-24,Terra,0.0143,0.024900000000000002,0.0351,2.4685314685314688,0.2704081632653062,1.7412587412587415
2011-06-03,Terra,0.0188,0.0454,0.0366,1.9468085106382977,0.4143302180685358,2.4148936170212765
2011-06-17,Terra,0.0154,0.0692,0.0332,2.1203007518796992,0.6359338061465721,4.4935064935064934
2011-06-20,Terra,0.0268,0.0402,0.044500000000000005,1.414179104477612,0.10896551724137926,1.2445820433436532
2011-06-22,Terra,0.012400000000000001,0.016300000000000002,0.0268,2.161290322580645,0.10508474576271193,1.234848484848485
2011-06-25,Terra,0.0483,0.0765,0.0597,1.236024844720497,0.22596153846153844,1.5838509316770186
2011-06-26,Terra,0.0251,0.0741,0.0414,1.6494023904382469,0.49395161290322587,2.952191235059761
2011-07-01,Terra,0.0134,0.06760000000000001,0.031100000000000003,2.3507462686567164,0.625,4.333333333333334
2011-07-02,Terra,0.0275,0.0383,0.041600000000000005,1.512727272727273,0.16413373860182373,1.3927272727272728
2011-07-03,Terra,0.0142,0.059300000000000005,0.0329,2.316901408450704,0.6136054421768706,4.176056338028169
2011-07-05,Terra,0.0149,0.0719,0.035500000000000004,2.3825503355704702,0.6566820276497697,4.825503355704698
2011-07-06,Terra,0.031,0.0477,0.0455,1.467741935483871,0.26190476190476186,1.7096774193548385
2011-07-08,Terra,0.012100000000000001,0.0475,0.0285,2.355371900826446,0.5939597315436241,3.9256198347107434
2011-07-09,Terra,0.014,0.0762,0.029,2.0714285714285716,0.6895787139689579,5.442857142857143
2011-07-10,Terra,0.013000000000000001,0.0302,0.0304,2.2761194029850746,0.411214953271028,2.3968253968253967
2011-07-15,Terra,0.012100000000000001,0.028,0.026000000000000002,2.1487603305785123,0.396508728179551,2.3140495867768593
2011-07-22,Terra,0.0262,0.0357,0.038,1.450381679389313,0.15347334410339258,1.3625954198473282
2011-07-23,Terra,0.0134,0.0477,0.0268,2.0,0.5613747954173486,3.559701492537313
2011-07-24,Terra,0.0114,0.024,0.0284,2.491228070175439,0.3559322033898305,2.1052631578947367
2011-07-28,Terra,0.0159,0.0693,0.0344,2.1635220125786163,0.6032608695652174,4.0410958904109595
2011-07-30,Terra,0.0216,0.14400000000000002,0.0414,1.9583333333333335,0.7307692307692307,6.42857142857143
2011-07-31,Terra,0.014,0.0335,0.031200000000000002,2.3587786259541983,0.39583333333333337,2.310344827586207
2011-08-01,Terra,0.0142,0.0964,0.0329,2.2875,0.7432188065099457,6.788732394366197
2011-08-02,Terra,0.0146,0.0229,0.035500000000000004,2.4315068493150687,0.23783783783783777,1.6241134751773048
2011-08-03,Terra,0.022500000000000003,0.0375,0.043300000000000005,1.9244444444444444,0.24999999999999994,1.6666666666666665
