datetime,sensor,band1_red,band2_nir,band4_green,green_red_ratio,ndci,nir_red_ratio
2011-01-20,Aqua,0.041,0.012400000000000001,0.059800000000000006,1.4585365853658538,-0.5355805243445693,0.30243902439024395
2011-01-22,Aqua,0.0488,0.0796,0.0618,1.2663934426229508,0.23987538940809966,1.6311475409836065
2011-01-25,Aqua,0.045700000000000005,0.09240000000000001,0.0431,0.9431072210065644,0.3381607530774801,2.0218818380743984
2011-01-27,Aqua,0.0371,0.045200000000000004,0.056,1.4528301886792454,-0.012021857923497234,0.9762419006479482
2011-01-30,Aqua,0.0454,0.0606,0.06380000000000001,1.4052863436123348,0.1433962264150943,1.3348017621145374
2011-02-01,Aqua,0.07300000000000001,0.0949,0.0645,0.9290161892901617,0.0914747977598008,1.2013698630136984
2011-02-02,Aqua,0.0763,0.1961,0.0823,1.0786369593709042,0.4397944199706314,2.570117955439056
2011-02-09,Aqua,0.047400000000000005,0.1033,0.055400000000000005,1.1687763713080168,0.37093563370935634,2.179324894514768
2011-02-10,Aqua,0.0507,0.050300000000000004,0.059800000000000006,1.1794871794871795,-0.003960396039603936,0.9921104536489153
2011-02-21,Aqua,0.042800000000000005,0.016300000000000002,0.085,1.9859813084112148,-0.44839255499153974,0.3808411214953271
2011-04-12,Aqua,0.0221,0.0437,0.041800000000000004,1.788135593220339,0.29866270430906394,1.8516949152542375
2011-04-19,Aqua,0.012400000000000001,0.0152,0.0318,2.5736434108527133,0.10545454545454545,1.2357723577235773
2011-04-22,Aqua,0.0188,0.0165,0.0366,1.9734042553191489,-0.058139534883720985,0.8901098901098901
2011-05-01,Aqua,0.0235,0.0999,0.0351,1.5319148936170215,0.6353135313531354,4.484162895927602
2011-05-04,Aqua,0.0275,0.1489,0.0436,1.6115107913669064,0.6853423882286361,5.356115107913669
2011-05-10,Aqua,0.0234,0.11180000000000001,0.0308,1.3162393162393162,0.6538461538461539,4.777777777777778
2011-05-19,Aqua,0.0339,0.037700000000000004,0.0434,1.28023598820059,0.05307262569832409,1.1120943952802362
2011-05-20,Aqua,0.0155,0.0207,0.0297,1.9161290322580646,0.14364640883977903,1.335483870967742
2011-05-24,Aqua,0.0135,0.022000000000000002,0.0264,1.871212121212121,0.2394366197183099,1.6296296296296298
2011-06-09,Aqua,0.026500000000000003,0.0596,0.0352,1.3283018867924528,0.3844367015098722,2.249056603773585
2011-06-14,Aqua,0.015000000000000001,0.0373,0.0302,2.008,0.42638623326959846,2.4866666666666664
2011-06-16,Aqua,0.0207,0.0302,0.0313,1.6091954022988504,0.18664047151277016,1.458937198067633
2011-06-17,Aqua,0.0154,0.05,0.028200000000000003,1.8311688311688312,0.5290519877675842,3.2467532467532467
2011-06-20,Aqua,0.035,0.0845,0.0425,1.2142857142857142,0.4142259414225941,2.414285714285714
2011-06-25,Aqua,0.0345,0.11620000000000001,0.0511,1.481159420289855,0.542136695421367,3.3681159420289855
2011-07-01,Aqua,0.0179,0.0579,0.032,1.787709497206704,0.5277044854881267,3.23463687150838
2011-07-02,Aqua,0.0279,0.054,0.046700000000000005,1.6715328467153285,0.3043478260869565,1.8749999999999998
2011-07-03,Aqua,0.0184,0.049,0.0375,1.984126984126984,0.4540059347181009,2.6630434782608696
2011-07-04,Aqua,0.057,0.11180000000000001,0.0753,1.3210526315789475,0.3246445497630332,1.96140350877193
2011-07-05,Aqua,0.0216,0.1613,0.0424,1.9629629629629628,0.7638053581191907,7.467592592592593
2011-07-06,Aqua,0.015700000000000002,0.19310000000000002,0.031900000000000005,2.031847133757962,0.849616858237548,12.29936305732484
2011-07-08,Aqua,0.0135,0.0223,0.0252,1.8666666666666667,0.2458100558659218,1.651851851851852
2011-07-09,Aqua,0.0143,0.029300000000000003,0.0284,1.986013986013986,0.34403669724770647,2.048951048951049
2011-07-10,Aqua,0.0099,0.036500000000000005,0.0222,2.242424242424242,0.5835140997830803,3.8020833333333335
2011-07-15,Aqua,0.0117,0.054900000000000004,0.0204,1.7435897435897436,0.6486486486486486,4.6923076923076925
2011-07-20,Aqua,0.069,0.13440000000000002,0.0821,1.1898550724637682,0.32153392330383485,1.9478260869565218
2011-07-22,Aqua,0.024,0.029300000000000003,0.0345,1.4375,0.09262759924385636,1.2041666666666668
2011-07-23,Aqua,0.0149,0.09050000000000001,0.0318,2.1342281879194633,0.7172675521821633,6.073825503355706
2011-07-24,Aqua,0.012,0.078,0.0233,1.9615384615384615,0.7333333333333334,6.5
2011-07-27,Aqua,0.028300000000000002,0.029900000000000003,0.041,1.4558303886925794,0.027491408934707917,1.0565371024734982
2011-07-28,Aqua,0.019200000000000002,0.12940000000000002,0.0376,1.9583333333333333,0.7415881561238225,6.739583333333334
2011-07-29,Aqua,0.0281,0.11760000000000001,0.0361,1.2846975088967971,0.6142759094028827,4.185053380782919
2011-07-30,Aqua,0.015600000000000001,0.0937,0.0334,2.141025641025641,0.7145471180237877,6.006410256410256
2011-07-31,Aqua,0.017400000000000002,0.06960000000000001,0.0281,1.614942528735632,0.6000000000000001,4.0
2011-08-01,Aqua,0.012,0.028,0.0284,2.3666666666666667,0.4,2.3333333333333335
2011-08-02,Aqua,0.0092,0.0323,0.0228,2.4782608695652177,0.5566265060240965,3.5108695652173916
2011-08-03,Aqua,0.0142,0.0196,0.0292,2.056338028169014,0.15976331360946744,1.380281690140845
2011-08-04,Aqua,0.012,0.046700000000000005,0.0264,2.1999999999999997,0.5911413969335606,3.891666666666667
2011-08-05,Aqua,0.0318,0.033600000000000005,0.043500000000000004,1.3679245283018868,0.027522935779816553,1.0566037735849056
2011-08-06,Aqua,0.0179,0.10350000000000001,0.0368,2.0558659217877095,0.7051070840197694,5.782122905027934
2011-08-07,Aqua,0.025400000000000002,0.0313,0.0397,1.55893536121673,0.1040564373897707,1.2322834645669292
2011-08-08,Aqua,0.0119,0.027700000000000002,0.032600000000000004,2.7394957983193278,0.398989898989899,2.327731092436975
2011-08-09,Aqua,0.0125,0.0599,0.0258,2.064,0.654696132596685,4.792
2011-08-10,Aqua,0.0125,0.0171,0.0309,2.4491525423728815,0.1554054054054054,1.3679999999999999
2011-08-11,Aqua,0.012,0.029,0.0286,2.3833333333333333,0.41463414634146345,2.4166666666666665
2011-08-12,Aqua,0.021400000000000002,0.0211,0.0375,1.7523364485981305,-0.007058823529411803,0.9859813084112149
2011-08-13,Aqua,0.0175,0.1379,0.039,2.228571428571428,0.7747747747747749,7.879999999999999
2011-08-14,Aqua,0.030500000000000003,0.030100000000000002,0.0472,1.5225806451612902,-0.013289036544850532,0.9737704918032786
2011-08-16,Aqua,0.0115,0.0216,0.025400000000000002,2.339130434782609,0.30513595166163143,1.8782608695652174
2011-08-17,Aqua,0.015000000000000001,0.0648,0.032100000000000004,2.14,0.6240601503759399,4.319999999999999
2011-08-18,Aqua,0.0094,0.0274,0.022500000000000003,2.393617021276596,0.48913043478260876,2.9148936170212765
2011-08-19,Aqua,0.01,0.0109,0.0229,2.29,0.04306220095693778,1.09
2011-08-20,Aqua,0.0119,0.033100000000000004,0.0252,2.230088495575221,0.49099099099099097,2.929203539823009
2011-08-21,Aqua,0.0328,0.035,0.0442,1.3475609756097562,0.03244837758112095,1.0670731707317074
2011-08-22,Aqua,0.0332,0.1841,0.0517,1.5572289156626506,0.694431661297745,5.545180722891566
2011-08-23,Aqua,0.0603,0.1849,0.061200000000000004,1.0149253731343284,0.5081566068515498,3.066334991708126
2011-08-24,Aqua,0.013900000000000001,0.054400000000000004,0.031100000000000003,2.165289256198347,0.6047197640117994,4.059701492537314
2011-08-25,Aqua,0.0071,0.0166,0.019200000000000002,2.7464788732394365,0.4310344827586207,2.515151515151515
2011-08-26,Aqua,0.016,0.04,0.032100000000000004,2.00625,0.42857142857142855,2.5
2011-08-27,Aqua,0.011300000000000001,0.0303,0.0256,2.265486725663717,0.4567307692307692,2.6814159292035398
2011-08-28,Aqua,0.0175,0.0187,0.032,1.8285714285714285,0.033149171270718224,1.0685714285714285
2011-08-29,Aqua,0.0227,0.2185,0.0444,1.9559471365638765,0.8117744610281924,9.625550660792952
2011-09-01,Aqua,0.0089,0.013900000000000001,0.022600000000000002,2.5393258426966296,0.21929824561403513,1.5617977528089888
2011-09-02,Aqua,0.0109,0.0152,0.0252,2.311926605504587,0.16475095785440613,1.3944954128440368
2011-09-03,Aqua,0.011000000000000001,0.037700000000000004,0.0238,2.11304347826087,0.532520325203252,3.278260869565218
2011-09-04,Aqua,0.0145,0.0239,0.0304,2.096551724137931,0.24479166666666666,1.6482758620689655
2011-09-05,Aqua,0.0146,0.0675,0.0286,1.9589041095890412,0.6443361753958587,4.623287671232877
2011-09-06,Aqua,0.0125,0.0146,0.0281,2.2479999999999998,0.07749077490774905,1.168
2011-09-08,Aqua,0.027,0.0335,0.0422,1.562962962962963,0.10743801652892566,1.240740740740741
2011-09-10,Aqua,0.0152,0.19920000000000002,0.029400000000000003,1.9342105263157896,0.8582089552238806,13.105263157894738
2011-09-11,Aqua,0.0284,0.0463,0.05,1.7605633802816902,0.2396251673360107,1.630281690140845
2011-09-13,Aqua,0.0207,0.2172,0.0344,1.6618357487922706,0.8259773013871374,10.492753623188406
2011-09-18,Aqua,0.024,0.0821,0.0393,1.6375,0.5475966069745524,3.4208333333333334
2011-09-19,Aqua,0.016300000000000002,0.0589,0.030000000000000002,1.7857142857142856,0.5561426684280052,3.5059523809523805
2011-09-20,Aqua,0.018600000000000002,0.1401,0.031,1.6213017751479288,0.6879518072289156,5.409266409266409
2011-09-21,Aqua,0.0126,0.027100000000000003,0.027700000000000002,2.1984126984126986,0.3652392947103275,2.150793650793651
2011-09-23,Aqua,0.0268,0.19790000000000002,0.042300000000000004,1.578358208955224,0.7614597240765466,7.384328358208956
2011-09-24,Aqua,0.0108,0.0478,0.0251,1.658682634730539,0.48217054263565895,2.8622754491017965
2011-09-28,Aqua,0.012,0.0582,0.0233,1.9416666666666667,0.6581196581196582,4.85
2011-09-29,Aqua,0.011600000000000001,0.012400000000000001,0.0262,2.258620689655172,0.03333333333333335,1.0689655172413792
2011-10-08,Aqua,0.0123,0.0646,0.019700000000000002,1.5833333333333333,0.6292559899117275,4.394557823129252
2011-10-16,Aqua,0.0824,0.29410000000000003,0.09380000000000001,1.1383495145631068,0.5622841965471448,3.5691747572815538
