datetime,sensor,band1_red,band2_nir,band4_green,green_red_ratio,ndci,nir_red_ratio
2011-01-27,Aqua,0.0395,0.0162,0.039900000000000005,1.010126582278481,-0.4183123877917415,0.410126582278481
2011-01-28,Aqua,0.039400000000000004,0.016300000000000002,0.040600000000000004,1.0378787878787878,-0.41681574239713776,0.41161616161616166
2011-02-01,Aqua,0.0257,0.0056,0.025500000000000002,1.0038910505836576,-0.627906976744186,0.22857142857142856
2011-02-09,Aqua,0.026600000000000002,0.0041,0.031,1.1191335740072201,-0.7366771159874607,0.1516245487364621
2011-02-10,Aqua,0.0239,0.0044,0.023,0.954356846473029,-0.6714285714285715,0.19658119658119658
2011-02-12,Aqua,0.032,0.0108,0.033100000000000004,1.034375,-0.49532710280373826,0.3375
2011-02-14,Aqua,0.0758,0.030600000000000002,0.08270000000000001,1.091029023746702,-0.424812030075188,0.40369393139841686
2011-02-20,Aqua,0.0584,0.0196,0.069,1.2093802345058626,-0.5056746532156368,0.3283082077051926
2011-03-02,Aqua,0.0941,0.0476,0.0951,1.010626992561105,-0.32815808045165845,0.5058448459086079
2011-03-07,Aqua,0.052000000000000005,0.0188,0.053200000000000004,1.0357894736842106,-0.46892655367231645,0.36153846153846153
2011-03-22,Aqua,0.062,0.0307,0.07,1.1228346456692913,-0.33764832793959,0.49516129032258066
2011-03-31,Aqua,0.0361,0.0079,0.040100000000000004,1.110803324099723,-0.640909090909091,0.21883656509695293
2011-04-02,Aqua,0.040600000000000004,0.0109,0.0425,1.0467980295566501,-0.5766990291262136,0.26847290640394084
2011-04-03,Aqua,0.0339,0.006500000000000001,0.0325,0.9587020648967552,-0.6782178217821783,0.19174041297935104
2011-04-05,Aqua,0.040400000000000005,0.0109,0.0438,1.0816831683168315,-0.5750487329434698,0.26980198019801976
2011-04-11,Aqua,0.045200000000000004,0.0217,0.0526,1.1382765531062125,-0.35127055306427507,0.4800884955752212
2011-04-12,Aqua,0.0543,0.030500000000000003,0.0594,1.0939226519337018,-0.28066037735849053,0.5616942909760589
2011-04-13,Aqua,0.041,0.014100000000000001,0.046,1.121951219512195,-0.4882032667876588,0.34390243902439027
