date,satellite_value,calibrated_chlorophyll_ugL,sensor,calibration_model,calibration_r2,calibration_rmse
2019-05-28,0.0545032143253389,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-05-28,0.0525582733163427,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-05-30,0.0763944354814809,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-05-30,0.063833617518977,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-02,-0.0078248133502256,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-02,-0.0089752967004303,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-04,-0.0604972020519941,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-04,-0.084798145248855,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-07,0.0262541125912734,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-07,0.0253184023231128,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-09,0.0052112880331452,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-09,0.0182932442127327,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-12,0.0062374865745313,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-12,0.0098444856755631,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-14,0.0758120265434223,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-14,0.0601186401984693,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-17,0.0562595580827724,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-17,0.0546632897004849,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-19,0.2390778722952543,16.273930825217963,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-19,0.2213511349197353,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-22,0.0898587549125907,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-22,0.0866280699216912,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-24,0.1361881090756152,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-24,0.0579338109554187,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-27,0.2230864389446539,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-27,0.22673704229141,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-29,0.2447706693289373,16.273930825217963,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-06-29,0.2402725482899931,16.273930825217963,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-02,0.5944266484522641,16.390273933146354,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-02,0.5895667885960647,16.361435735075542,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-04,0.422970214014239,16.27393169166199,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-04,0.4222648515230823,16.27393164290936,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-07,0.3145507995072319,16.273930825247806,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-07,0.3119868104932748,16.273930825240427,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-12,0.5645955048807771,16.29342291433606,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-12,0.5604690563256962,16.289042672997525,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-14,0.4158001470673547,16.27393130395939,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-14,0.437826182319439,16.273933695566058,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-17,0.512412098047787,16.274604478675435,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-17,0.5282416899550797,16.27586686705168,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-19,0.3847435520857321,16.27393085760038,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-19,0.4249997282847738,16.273931848213053,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-22,0.2153583736204222,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-22,0.2194534818453703,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-24,0.3988482801735794,16.273930938162152,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-24,0.3484916177809207,16.273930826262713,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-27,0.4422979316154483,16.273934909014685,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-27,0.3779004091006068,16.273930842590833,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-29,0.3290841165097474,16.273930825361024,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-07-29,0.3455835328326002,16.273930825999113,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-01,0.4501886508291344,16.27393836804043,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-01,0.472835255999854,16.273972238301237,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-03,0.4201279875330097,16.273931510924243,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-03,0.4312850787701572,16.273932527775933,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-06,0.4593053654512111,16.273945948659478,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-06,0.4350558098893269,16.27393312814393,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-08,0.4886630476087528,16.274060635818284,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-08,0.4978989514796679,16.274179405261243,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-11,0.3899546175280356,16.273930876864505,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-11,0.3932825353688401,16.27393089457625,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-13,0.506950793215087,16.27439530405541,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-13,0.5074704687336822,16.27441211375582,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-16,0.3578726055116886,16.27393082784397,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-16,0.3576772525705146,16.273930827794686,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-18,0.6282030492756517,17.065629247029694,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-18,0.6429856928384656,18.048349233019923,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-23,0.5055635389786146,16.274353175597195,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-23,0.5123522120125807,16.274601752240073,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-26,0.4987398891144882,16.27419439544143,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-26,0.4929817664197079,16.2741069840938,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-31,0.5878913371053215,16.353207810264188,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-08-31,0.5879856114738538,16.35365011849813,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-02,0.5856628763154336,16.34341998793592,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-02,0.5875160242769518,16.351470462448212,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-10,0.513060150572528,16.274634679459506,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-10,0.5264525939723116,16.27565186227759,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-12,0.5127672175447181,16.274620868680024,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-12,0.5163187693464607,16.274807603942193,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-25,0.2268576488919183,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-25,0.2287943767431428,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-27,0.2804946544393715,16.27393082521852,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-27,0.3105704112249773,16.273930825237144,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-27,0.3078820373819683,16.27393082523215,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-27,0.3060290902048472,16.273930825229467,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-30,0.1786363922123935,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-09-30,0.1804532597969884,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-02,0.3958466511065524,16.273930912119546,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-02,0.3601255649671928,16.273930828482833,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-05,0.4395033795278405,16.27393410277787,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-05,0.4353814145484832,16.273933188708654,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-07,0.323136287722341,16.273930825293938,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-07,0.3181021456789681,16.273930825262024,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-10,0.2546511194186403,16.27393082521798,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-10,0.2587931536723082,16.273930825217995,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-12,0.2218868234133826,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-12,0.2180967162592281,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-22,0.1550356678474349,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-22,0.1480682198566605,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-25,0.002533716690257,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-25,0.0099248877398159,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-27,-0.0505716188925005,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-27,-0.0429899192383278,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-30,-0.0475793530127309,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-10-30,-0.0501270273997201,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-01,-0.0503756530083057,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-01,-0.052942162533148,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-04,-0.0767030790076263,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-04,-0.0854727677855761,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-19,0.0116151528490012,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-19,0.0094751223679342,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-21,-0.0492816039025901,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-21,-0.0398364087408373,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-24,-0.0022012016931443,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-24,0.0006946237509767,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-29,0.0423987323271902,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-11-29,0.0311731261051628,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-12-01,0.0319898711154316,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-12-01,0.0340136054421768,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-12-26,0.0045671233413651,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-12-26,0.005932224108609,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-12-31,0.037443164968711,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2019-12-31,0.025423995867732,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-01-03,0.0003385677968566,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-01-03,0.0029536465677168,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-01-18,0.0195498109584268,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-01-18,0.0113069532112729,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-02,0.0177088577485127,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-02,0.0178046055219432,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-07,-0.014429636914976,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-07,-0.0067085244259857,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-09,-0.0033588157766086,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-09,0.0006182850916097,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-14,-0.0130774478752593,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-14,-0.0158617243398927,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-17,-0.0260169091068151,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-17,-0.021147347500749,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-19,-0.0273791798054247,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-19,-0.0362607202624788,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-22,0.0522781011148813,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-22,0.0467561437968164,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-24,-0.0001610170349977,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-24,0.0033427063908994,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-27,-0.0212263923567491,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-27,-0.0156783045598173,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-29,0.0059900528102578,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-02-29,0.0037195288230572,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-03,-0.0120816839621811,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-03,-0.0077252070328369,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-05,0.016301108779323,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-05,0.0217300901157557,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-10,0.0314967684743707,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-10,0.0250933247572025,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-13,0.0327411093005569,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-13,0.0393315174716278,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-20,0.0718062424689159,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-20,0.0674815086641861,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-25,-0.0142104719387853,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-03-25,-0.0149104228784789,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-02,-0.0532584061546905,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-02,-0.0496403138072642,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-07,-0.045847759001854,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-07,-0.0481161457866548,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-09,-0.024815954224304,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-09,-0.0324464597324109,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-12,-0.0242754144188812,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-12,-0.0230401210358831,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-14,-0.0436508191442443,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-14,-0.051721947618224,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-17,-0.0549277512587484,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-17,-0.0532630809388147,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-19,-0.0616080680581821,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-19,-0.0551350590731276,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-27,-0.0542775164392333,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-04-27,-0.0556550030372481,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-04,-0.0186633365488828,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-04,-0.0251058973171385,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-07,0.0289349835681828,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-07,0.0295365792274599,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-09,0.0253401360131106,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-09,0.0324127805563985,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-17,-0.0625416183931859,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-17,-0.0675504515601388,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-19,-0.0468402142558565,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-19,-0.0559954170237998,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-22,0.0239017078912699,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-22,0.026065423806452,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-24,0.0219960438107571,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-24,0.013932280095124,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-27,0.0271322761304932,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-05-27,0.0212851658883179,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-01,-0.0135133100724313,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-01,-0.0217264652901611,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-03,-0.0410126753712588,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-03,-0.0569342185023889,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-06,-0.0068847031281872,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-06,-0.0053717870774954,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-08,0.0100660565856809,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-08,0.0076725204350818,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-11,0.05815892006009,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-11,0.0498255517312532,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-16,0.0329777567193344,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-16,0.037642714194373,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-18,0.1926895663670261,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-18,0.1879706465926004,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-21,0.2747908705729532,16.273930825218233,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-21,0.2779161667910519,16.273930825218365,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-23,0.2657546696507334,16.273930825218045,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-23,0.2774201608716033,16.273930825218343,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-26,0.1906072001964587,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-06-26,0.1936115166824553,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-07-01,0.3122027600548263,16.273930825240974,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-07-01,0.3153193334127385,16.273930825250442,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-07-03,0.2447225443681007,16.273930825217963,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-07-03,0.2360357370942598,16.27393082521796,Sentinel-2,power,0.011076659762252361,14.231772963322559
2020-07-06,0.5008113674899978,16.274235162899775,Sentinel-2,power,0.011076659762252361,14.231772963322559
