datetime,sensor,band1_red,band2_nir,band4_green,green_red_ratio,ndci,nir_red_ratio
2011-01-03,Aqua,0.0217,0.13140000000000002,0.0333,1.534562211981567,0.5698924731182796,3.65
2011-01-06,Aqua,0.0274,0.0217,0.04,1.4598540145985401,-0.1764705882352941,0.7000000000000001
2011-01-10,Aqua,0.028,0.1037,0.0357,1.2750000000000001,0.574791192103265,3.7035714285714283
2011-01-20,Aqua,0.0601,0.0199,0.0579,0.9633943427620633,-0.4259597806215722,0.40256410256410263
2011-01-22,Aqua,0.0487,0.034,0.0506,1.0390143737166324,-0.1777509068923821,0.6981519507186859
2011-01-25,Aqua,0.057300000000000004,0.0362,0.0646,1.1273996509598605,-0.22566844919786097,0.631762652705061
2011-01-27,Aqua,0.0471,0.019700000000000002,0.051800000000000006,1.099787685774947,-0.4101796407185629,0.4182590233545648
2011-02-01,Aqua,0.0337,0.040100000000000004,0.037200000000000004,1.1038575667655788,0.08672086720867211,1.1899109792284868
2011-02-09,Aqua,0.049800000000000004,0.028900000000000002,0.07200000000000001,1.4457831325301205,-0.26556543837357055,0.5803212851405622
2011-02-21,Aqua,0.0426,0.009000000000000001,0.07200000000000001,1.6901408450704227,-0.6511627906976744,0.21126760563380284
2011-04-12,Aqua,0.0223,0.0466,0.037200000000000004,1.6681614349775786,0.35268505079825835,2.089686098654709
2011-04-19,Aqua,0.030500000000000003,0.0346,0.059000000000000004,1.8495297805642632,0.06298003072196615,1.1344262295081966
2011-04-22,Aqua,0.0235,0.0188,0.046900000000000004,1.953125,-0.11111111111111108,0.8
2011-05-01,Aqua,0.039400000000000004,0.0385,0.061200000000000004,1.5532994923857868,-0.011553273427471181,0.9771573604060912
2011-05-12,Aqua,0.02,0.025,0.044000000000000004,2.0236220472440944,0.14678899082568805,1.3440860215053763
2011-05-19,Aqua,0.019700000000000002,0.0172,0.0412,2.028169014084507,-0.10649350649350649,0.8075117370892019
2011-05-20,Aqua,0.0222,0.0292,0.0443,1.9954954954954953,0.17741935483870963,1.4313725490196076
2011-05-24,Aqua,0.0284,0.033100000000000004,0.0477,1.6795774647887323,0.14335060449050088,1.3346774193548387
2011-06-16,Aqua,0.0205,0.024900000000000002,0.0347,1.739583333333333,0.09691629955947138,1.2146341463414634
2011-06-17,Aqua,0.0151,0.0368,0.0315,2.086092715231788,0.4181117533718689,2.437086092715232
2011-06-20,Aqua,0.030500000000000003,0.0316,0.0425,1.3934426229508197,0.024311183144246372,1.0498338870431894
2011-07-01,Aqua,0.012100000000000001,0.0155,0.0275,2.2727272727272725,0.1231884057971014,1.28099173553719
2011-07-02,Aqua,0.0207,0.0366,0.0368,1.6811594202898552,0.2079207920792079,1.525
2011-07-03,Aqua,0.0098,0.0845,0.0285,2.9081632653061225,0.7723258096172718,7.7844827586206895
2011-07-05,Aqua,0.0162,0.0917,0.0379,2.3395061728395063,0.6997219647822058,5.6604938271604945
2011-07-06,Aqua,0.0315,0.039900000000000005,0.046900000000000004,1.5019920318725102,0.14985590778097987,1.352542372881356
2011-07-07,Aqua,0.17800000000000002,0.2172,0.189,1.0617977528089886,0.09919028340080968,1.2202247191011235
2011-07-08,Aqua,0.013800000000000002,0.015000000000000001,0.0304,2.2028985507246372,0.04166666666666665,1.0869565217391304
2011-07-09,Aqua,0.0122,0.0287,0.0274,2.336206896551724,0.4034229828850856,2.3524590163934422
2011-07-10,Aqua,0.0098,0.024800000000000003,0.0275,2.806122448979592,0.43352601156069365,2.5306122448979593
2011-07-15,Aqua,0.012700000000000001,0.0228,0.0262,2.062992125984252,0.2845070422535211,1.795275590551181
2011-07-22,Aqua,0.0245,0.035300000000000005,0.036500000000000005,1.489795918367347,0.20783132530120488,1.5247148288973384
2011-07-23,Aqua,0.010700000000000001,0.031200000000000002,0.0302,2.8224299065420557,0.48926014319809064,2.9158878504672896
2011-07-24,Aqua,0.012100000000000001,0.033600000000000005,0.029400000000000003,2.4297520661157024,0.4704595185995624,2.7768595041322315
2011-07-27,Aqua,0.0285,0.033600000000000005,0.042,1.473684210526316,0.04682274247491639,1.0982456140350878
2011-07-28,Aqua,0.017,0.0502,0.037700000000000004,2.2176470588235295,0.49404761904761896,2.952941176470588
2011-07-29,Aqua,0.0328,0.0716,0.044500000000000005,1.3567073170731707,0.37164750957854403,2.1829268292682924
2011-07-30,Aqua,0.016800000000000002,0.0949,0.0349,2.077380952380952,0.6991942703670547,5.648809523809523
2011-07-31,Aqua,0.0164,0.0204,0.0362,2.207317073170732,0.0997304582210243,1.221556886227545
