datetime,sensor,band1_red,band2_nir,band4_green,green_red_ratio,nir_red_ratio,ndci
2011-01-18,Terra,0.0567,0.041100000000000005,0.0641,1.1305114638447973,0.724867724867725,-0.1595092024539877
2011-01-20,Terra,0.0317,0.0061,0.038900000000000004,1.2271293375394323,0.19242902208201895,-0.6772486772486772
2011-01-22,Terra,0.0366,0.0115,0.048100000000000004,1.314207650273224,0.31420765027322406,-0.5218295218295218
2011-01-25,Terra,0.0385,0.017,0.0361,0.941952506596306,0.4415584415584416,-0.38738738738738737
2011-01-27,Terra,0.0371,0.0117,0.0443,1.1940700808625337,0.31536388140161725,-0.5204918032786885
2011-02-01,Terra,0.032,0.008400000000000001,0.0354,1.1382636655948553,0.25993883792048933,-0.587378640776699
2011-02-02,Terra,0.041100000000000005,0.024800000000000003,0.0449,1.092457420924574,0.6034063260340633,-0.24734446130500756
2011-02-06,Terra,0.0339,0.014400000000000001,0.0376,1.1253561253561253,0.42477876106194695,-0.4037267080745341
2011-02-07,Terra,0.0392,0.0165,0.0342,0.8571428571428573,0.3957345971563981,-0.43293718166383705
2011-02-09,Terra,0.0302,0.0055000000000000005,0.033,1.0969899665551839,0.18394648829431437,-0.6892655367231638
2011-02-10,Terra,0.027700000000000002,0.0054,0.0307,1.1090909090909091,0.19636363636363638,-0.6717325227963526
2011-02-21,Terra,0.062200000000000005,0.025500000000000002,0.0698,1.1221864951768488,0.409967845659164,-0.41847206385404795
2011-02-26,Terra,0.13390000000000002,0.09340000000000001,0.134,1.0007468259895445,0.6975354742345033,-0.1781786185657721
2011-03-09,Terra,0.045000000000000005,0.0166,0.0425,0.9454545454545454,0.36725663716814155,-0.4627831715210356
2011-03-21,Terra,0.11950000000000001,0.08900000000000001,0.12150000000000001,1.0167364016736402,0.7447698744769875,-0.1462829736211031
2011-03-22,Terra,0.056,0.0241,0.059000000000000004,1.0517857142857143,0.4316163410301954,-0.39702233250620345
2011-03-28,Terra,0.053000000000000005,0.016900000000000002,0.056100000000000004,1.062264150943396,0.31894934333958724,-0.5163584637268848
2011-03-31,Terra,0.0405,0.0119,0.0434,1.0716049382716049,0.2896039603960396,-0.5508637236084453
2011-04-01,Terra,0.039900000000000005,0.014400000000000001,0.0432,1.0827067669172932,0.36272040302267006,-0.46765249537892783
2011-04-02,Terra,0.053000000000000005,0.019200000000000002,0.0585,1.1037735849056602,0.3622641509433962,-0.4681440443213296
2011-04-03,Terra,0.033600000000000005,0.0102,0.030500000000000003,0.9186746987951808,0.30860534124629085,-0.528344671201814
2011-04-05,Terra,0.0323,0.0074,0.0322,1.0126582278481011,0.22935779816513763,-0.6268656716417911
2011-04-12,Terra,0.035,0.014,0.0374,1.062857142857143,0.3966005665722379,-0.43204868154158227
2011-04-19,Terra,0.037200000000000004,0.0205,0.0392,1.0487106017191976,0.5493333333333333,-0.29087779690189325
2011-04-21,Terra,0.0363,0.0131,0.039900000000000005,1.102493074792244,0.3587570621468927,-0.47193347193347185
2011-04-27,Terra,0.0386,0.0142,0.044000000000000004,1.1398963730569949,0.36787564766839376,-0.46212121212121215
2011-04-28,Terra,0.08850000000000001,0.0645,0.096,1.0847457627118644,0.7288135593220338,-0.15686274509803924
2011-04-30,Terra,0.0346,0.0115,0.034,0.9825072886297375,0.31903485254691694,-0.516260162601626
2011-05-01,Terra,0.0375,0.012100000000000001,0.04,1.0491803278688525,0.3261455525606469,-0.508130081300813
2011-05-03,Terra,0.057100000000000005,0.0323,0.057100000000000005,1.0231729055258467,0.5757575757575758,-0.2692307692307692
2011-05-04,Terra,0.0385,0.014400000000000001,0.0427,1.116094986807388,0.37402597402597404,-0.4555765595463137
2011-05-08,Terra,0.0402,0.0118,0.0438,1.0922693266832917,0.2935323383084577,-0.5461538461538462
2011-05-10,Terra,0.0329,0.0091,0.0354,1.0718562874251496,0.27743902439024387,-0.5656324582338902
2011-05-12,Terra,0.059300000000000005,0.0385,0.061700000000000005,1.0579470198675496,0.6440397350993378,-0.21651560926485397
2011-05-18,Terra,0.043000000000000003,0.0119,0.051500000000000004,1.207373271889401,0.27906976744186046,-0.5636363636363636
2011-05-19,Terra,0.079,0.060000000000000005,0.07980000000000001,1.006426735218509,0.7686375321336761,-0.1308139534883721
2011-05-20,Terra,0.0268,0.007,0.0324,1.208955223880597,0.25263157894736843,-0.5966386554621849
2011-05-22,Terra,0.0109,0.0012000000000000001,0.008050000000000002,0.7388888888888889,0.1095117845117845,-0.8084653906839541
