datetime,chl_calibrated
2011-07-31,38.9605563389598
2011-08-01,45.54545199245738
2011-08-02,52.75671179963045
2011-08-03,50.381648753085194
2011-08-04,52.87114942409403
2011-08-05,45.18425857970598
2011-08-06,40.437374768702
2011-08-07,32.528272216917706
2011-08-08,36.983655295897165
2011-08-09,34.63587947063257
2011-08-10,46.87717349941453
2011-08-11,64.36459434767069
2011-08-12,36.58595132627521
2011-08-13,52.54306578058059
2011-08-15,55.93664622000978
2011-08-16,74.7001415950823
2011-08-17,39.72046185845415
2011-08-18,88.6230715527719
2011-08-19,46.1650869865738
2011-08-20,50.5259710653154
2011-08-21,33.30607134018666
2011-08-22,76.50001384049698
2011-08-23,90.63454533246583
2011-08-24,57.277863225020525
2011-08-25,47.741490887148565
2011-08-26,65.79159441993974
2011-08-27,71.06154751324752
2011-08-28,50.319008254204945
2011-08-29,60.27972932330506
2011-08-30,58.88051180403301
2011-09-01,51.67649692698107
2011-09-02,94.87948244181621
2011-09-03,43.23002572433312
2011-09-04,30.519205872087955
2011-09-05,43.47144857173665
2011-09-06,31.973658426450985
2011-09-07,32.88928011109908
2011-09-08,40.08156942691528
2011-09-12,770.2426820119692
2011-09-13,47.512812558213064
2011-09-16,43.594708553140215
2011-09-18,42.99753175696011
2011-09-19,47.850859843576536
2011-09-20,31.684639916387997
2011-09-21,31.582992853966587
2011-09-23,29.707406491420326
2011-09-26,40.83662641468086
2011-09-27,35.504704480594555
2011-09-28,26.562854571620004
2011-09-29,27.197247175908714
2011-10-08,18.625075559611645
2011-10-09,30.54844188488804
2011-10-11,22.17875309612681
2011-10-13,22.847473742502494
2011-10-16,32.870298131463755
2011-10-17,14.788122463313186
2011-10-18,22.778120892355368
2011-10-19,22.387147019542113
2011-10-21,22.300660422108198
2011-10-22,18.08899074635148
2011-10-24,17.043728844418776
2011-10-25,18.933688348139917
2011-10-26,21.148922299690405
2011-10-27,20.161412853266413
2011-10-29,25.057718058735624
2011-10-31,20.018459410774824
2011-11-01,16.45815139887938
2011-11-02,21.321654489381434
2011-11-04,29.351862352594956
2011-11-12,16.321158888973503
2011-11-14,19.15028799866008
2011-11-19,19.079122976961372
2011-11-25,10.031758498940532
2011-11-28,15.096803962682715
2011-11-29,18.354481019267098
2011-11-30,10.232784850558064
2011-12-01,13.63451277141289
2011-12-02,13.74081468976261
2011-12-03,13.480631412661666
2011-12-04,10.722502742294939
2011-12-05,15.189925221404376
2011-12-06,15.536574296095477
2011-12-07,15.708133673817386
2011-12-08,16.31538283408179
2011-12-09,13.574557078216664
2011-12-12,13.020589386448846
2012-01-02,15.523057036366954
2012-01-03,15.421240848391788
2012-01-06,26.426329184991314
2012-01-08,23.487520998975803
2012-01-12,23.33182031686822
2012-01-13,24.680646490746405
2012-01-14,24.927232410085942
2012-01-16,26.452601592682985
2012-02-02,22.678262537021574
2012-02-03,17.078389001711344
2012-02-05,25.08231004576338
2012-02-06,28.89183507730021
2012-02-11,16.41168499827097
2012-02-15,20.232611765164794
2012-02-18,23.257063639654092
2012-02-19,22.824570695545905
2012-02-23,18.846781476435606
2012-02-24,17.473567600375265
2012-03-01,14.448320476533173
2012-03-03,13.03169565380041
2012-03-04,14.216909832217858
2012-03-07,11.67365046425517
2012-03-08,15.876607798748967
2012-03-09,13.934408457557586
2012-03-17,15.35728595416115
2012-03-18,13.731296094377987
2012-03-23,12.574893409892498
2012-03-28,9.880515927182131
2012-04-02,11.18062993089524
2012-04-20,13.257079206837236
2012-04-21,12.052156439847916
2012-04-24,13.937334274495468
2012-04-28,15.773114843717902
2012-04-29,11.651483775485342
2012-05-01,12.776339637952098
2012-05-06,12.516419081712838
2012-05-07,12.267182127508113
2012-05-08,13.142128577872171
2012-05-09,16.087329591937387
2012-05-10,13.409077714369245
2012-05-11,15.383288953328078
2012-05-12,13.70272292719002
2012-05-13,14.302061527011015
2012-05-14,17.409792715638563
2012-05-15,16.89728366720231
2012-05-16,18.58547419924136
2012-05-17,17.717393820795483
2012-05-18,21.195005520916943
2012-05-22,20.534366892871763
2012-05-23,23.52466946727036
2012-05-26,14.100166345926013
2012-05-30,19.665259221758305
2012-05-31,15.939860790190776
2012-06-01,19.730770385703902
2012-06-02,14.185364729647452
2012-06-05,21.96806143498579
2012-06-06,19.63047411594689
2012-06-08,17.800088548101765
2012-06-09,16.027982693657606
2012-06-10,20.215156076496022
2012-06-11,18.056198811132372
2012-06-13,13.852560916219879
2012-06-14,17.437359567765732
2012-06-17,15.23717168644743
2012-06-18,9.727030774748451
2012-06-19,21.397278578073443
2012-06-20,16.917802982975953
2012-06-21,78.91045960403392
2012-06-26,33.939260558316604
2012-06-27,24.53657148726421
2012-07-02,39.33697016448395
2012-07-03,55.083124861769065
2012-07-04,47.38997897684222
2012-07-05,53.049275660680244
2012-07-06,40.06182724700553
2012-07-07,83.01874791100573
2012-07-08,73.11218102877592
2012-07-09,61.5049405690983
2012-07-11,85.20905108537602
2012-07-12,77.40360423912944
2012-07-13,47.33046422978308
2012-07-14,121.03455041800632
2012-07-15,52.29853028654173
2012-07-18,607.8376149047067
2012-07-20,141.03538460137773
2012-07-21,187.8442462852735
2012-07-22,25.432759822726684
2012-07-23,102.85483399247525
2012-07-24,52.623310618222675
2012-07-25,51.04496348813781
2012-07-27,58.93107965849922
2012-07-28,53.43405698277286
2012-07-29,51.03771716632277
2012-07-30,54.507393278161764
2012-07-31,51.16502378542727
2012-08-01,57.11082917761555
2012-08-02,47.95347317701593
2012-08-03,59.92995469876047
2012-08-04,48.8576782736576
2012-08-05,58.116273491749624
2012-08-06,43.9475871879351
2012-08-07,34.0837872990026
2012-08-08,61.587027820399165
2012-08-10,72.00836706707203
2012-08-12,34.37329581530046
2012-08-13,142.0701834113499
2012-08-15,731.8094401556351
2012-08-18,55.45548300290177
2012-08-19,33.184210719578005
2012-08-20,321.7464332232158
2012-08-21,32.53094265471449
2012-08-23,48.61622020161037
2012-08-24,67.18228139397513
2012-08-26,29.92583748365759
2012-08-28,48.40808443163674
2012-08-29,43.90014538699449
2012-08-30,34.119671048448126
2012-08-31,41.97750481692701
2012-09-01,27.90550489889125
2012-09-02,31.33526512221198
2012-09-03,51.59475699406544
2012-09-04,28.84553138062125
2012-09-05,46.82210190005215
2012-09-06,32.57280834805567
2012-09-07,63.58795662982997
2012-09-08,43.28937212543468
2012-09-09,36.465185611484024
2012-09-10,41.15817002230699
2012-09-11,24.054997469685407
2012-09-12,36.81044325444496
2012-09-13,29.63374765612971
2012-09-15,29.814168819153647
2012-09-16,33.769220896208836
2012-09-17,31.270591824924722
2012-09-18,22.784716453750335
2012-09-19,48.27876964360813
2012-09-20,28.543685198010763
2012-09-21,31.844370926524928
2012-09-22,26.095382214730744
2012-09-23,35.534765494149354
2012-09-24,35.64525856863155
2012-09-25,103.54959103229147
2012-09-26,35.02798616653084
2012-09-30,48.16496303649087
2012-10-01,27.34235198021583
2012-10-02,33.03064949893637
2012-10-03,16.46717347913189
2012-10-04,20.81095573102877
2012-10-06,16.595824173151833
2012-10-07,27.42694492612071
2012-10-08,23.37926291378014
2012-10-09,23.130724852201606
2012-10-10,23.574524273761472
2012-10-11,25.06631643867249
2012-10-13,27.987398018728307
2012-10-16,14.243658437514885
2012-10-17,14.16696925974264
2012-10-20,13.894229188613476
2012-10-25,17.087490226072294
2012-10-29,15.788826983462261
2012-11-04,11.445032131426556
2012-11-06,8.025025990552004
2012-11-07,12.188474211991881
2012-11-10,11.242080701912121
2012-11-25,7.136115445496778
2012-12-05,11.914535457786322
2012-12-08,5.1737609797909165
2012-12-09,5.595540490987056
2012-12-12,12.011047010632915
2012-12-13,4.808686735754335
2013-03-08,14.03385453574913
2013-03-09,14.424976784248601
2013-03-10,18.985723491864803
2013-03-13,16.652676315841074
2013-03-15,16.730145152547784
2013-03-17,10.928044011141141
2013-03-22,16.19804044589324
2013-03-23,18.063100363396824
2013-03-29,17.50249515147277
2013-03-30,17.564216619352756
2013-04-02,16.62491511401366
2013-04-08,12.820074502920903
2013-04-09,12.023526573704723
2013-04-11,16.714360579804655
2013-04-15,16.899056353969684
2013-04-17,14.288145506198873
2013-04-18,14.29459199183521
2013-04-20,14.047918148613475
2013-04-22,13.663909897066098
2013-04-23,11.846897822797777
2013-04-24,15.04275466328648
2013-04-25,14.07341734520498
2013-04-26,15.496251644552895
2013-04-27,13.634544861692232
2013-04-30,15.296565155269594
2013-05-01,15.38379547198087
2013-05-02,15.603206957292326
2013-05-03,16.924173275151738
2013-05-09,16.049236233249655
2013-05-10,19.97396704394937
2013-05-17,21.963169785442638
2013-05-19,20.908881540551786
2013-05-20,19.764553284038275
2013-05-23,21.52532497775573
2013-05-24,19.98481280889815
2013-05-26,18.428077619647986
2013-05-28,22.381613371304713
2013-05-29,19.2369510135605
2013-05-30,24.786137494298526
2013-05-31,26.802412656261648
2013-06-01,21.73592361804724
2013-06-02,19.576319721527693
2013-06-03,23.065771604402176
2013-06-04,28.448927392816763
2013-06-05,24.604559631998786
2013-06-06,41.6408209944117
2013-06-07,34.44898415557409
2013-06-08,34.96133207370385
2013-06-09,20.92608245612587
2013-06-10,38.120461444960995
2013-06-11,40.519304043098685
2013-06-12,45.24441720716619
2013-06-14,47.819848766074685
2013-06-17,154.76993865904322
2013-06-18,34.31870239804845
2013-06-21,174.72736167993688
2013-06-22,97.95749341723165
2013-06-27,427.86111045863555
2013-06-28,619.4252332954637
2013-06-29,58.39967597013582
2013-06-30,57.5015709355209
2013-07-02,40.87033169407403
2013-07-03,42.819881232292204
2013-07-04,83.30294356052327
2013-07-05,171.7284235991808
2013-07-06,47.75829155338331
2013-07-08,75.95216385625218
2013-07-09,43.46078576837968
2013-07-10,123.23105256733332
2013-07-11,89.90281700512473
2013-07-12,95.10623639166026
2013-07-13,69.51079006263917
2013-07-14,76.30865295857353
2013-07-17,167.61741934990542
2013-07-18,31.180219756643638
2013-07-19,110.6548367837065
2013-07-20,81.39635151775518
2013-07-21,40.09419444540976
2013-07-22,63.889780897786025
2013-07-23,51.70501648512693
2013-07-25,151.51431187990136
2013-07-26,42.28370406733526
2013-07-27,49.22475463256149
2013-07-28,75.28642339791254
2013-07-29,78.66825143109897
2013-08-01,37.944441476941385
2013-08-02,394.4305633119019
2013-08-03,33.171386350854576
2013-08-04,83.30344566479909
2013-08-06,35.62767032145861
2013-08-11,34.546735506066135
2013-08-12,29.272302254209208
2013-08-13,22.520086881028593
2013-08-14,45.793626045876806
2013-08-15,23.33989931651313
2013-08-18,25.681763658648947
2013-08-19,21.551279958625923
2013-08-20,23.026420061947395
2013-08-23,21.84522843603512
2013-08-24,18.346499178014977
2013-08-26,24.42817916044391
2013-08-27,24.588890892747084
2013-08-28,21.098454338641474
2013-08-30,25.236279017820426
2013-08-31,20.49046400884829
2013-09-01,28.786812471012908
2013-09-02,26.438903894894203
2013-09-03,23.375829058931572
2013-09-04,22.822632215600574
2013-09-06,25.716351664319586
2013-09-07,19.784471027559267
2013-09-08,25.177657218570918
2013-09-09,19.308701752434583
2013-09-10,24.743543905548183
2013-09-11,19.901772517223094
2013-09-12,21.806303676764568
2013-09-13,22.89877706090855
2013-09-14,21.278047048513518
2013-09-15,17.42804538777427
2013-09-18,24.913250592144863
2013-09-19,21.235286343066676
2013-09-20,21.99826355499661
2013-09-25,21.881744655641242
2013-09-27,20.922812705474463
2013-09-30,10.050786937164247
2013-10-02,14.902113628871275
2013-10-03,17.620168168386027
2013-10-04,17.317460235070854
2013-10-05,20.61003009988571
2013-10-06,20.174119794826876
2013-10-07,17.15147177044168
2013-10-09,15.499228762822076
2013-10-11,20.471195839416335
2013-10-13,13.44265159835906
2013-10-14,16.549193733843154
2013-10-15,15.268225128728798
2013-10-16,12.064522609889869
2013-10-17,12.551483663528526
2013-10-18,11.961529577576652
2013-10-19,12.06346682389909
2013-10-20,13.058971409779923
2013-10-21,13.305555697421608
2013-10-22,12.195390202435137
2013-10-23,12.690505682114283
2013-10-24,11.361482533831209
2013-10-25,10.981349293678912
2013-10-26,10.884795326532583
2013-10-27,5.716791389728807
2013-10-29,8.992344771407563
2013-10-30,8.338863003595904
2013-10-31,9.827648019458843
2013-11-01,9.738042547496068
2013-11-09,8.118920111965707
2013-11-11,11.953053022704777
2013-11-13,11.296789792650213
2013-11-17,7.435587051759297
2013-11-21,6.818617308185285
2013-11-22,7.082086261587616
2013-11-23,5.998279285506872
2013-11-24,5.770290317746507
2013-11-25,5.5203682445014435
2013-11-28,9.979217288728671
2013-12-04,5.049210282747274
2014-02-16,17.07885727380179
2014-02-19,21.354296508433176
2014-02-22,20.13742498940727
2014-02-25,24.949535922164998
2014-03-07,19.561225393339377
2014-03-10,17.66275530263841
2014-03-11,18.549373312203965
2014-03-12,20.652146006908747
2014-03-13,19.47868049405146
2014-03-14,21.412763425144163
2014-03-15,20.429181384629516
2014-03-17,13.73492764592507
2014-03-18,18.431483949749317
2014-03-19,19.727669330022756
2014-03-20,17.8928974306144
2014-03-21,17.585189127239204
2014-03-22,17.1743787151713
2014-03-23,17.71529621277864
2014-04-02,17.950819261724828
2014-04-06,21.118826913522305
2014-04-07,15.46644010877915
2014-04-10,15.878036150735744
2014-04-11,16.033855618199553
2014-04-12,15.44870523964117
2014-04-13,18.911812918508854
2014-04-15,16.427578045438985
2014-04-16,17.236260078468007
2014-04-18,17.493667813951745
2014-04-19,17.61932676289787
2014-04-20,19.899386763271266
2014-04-28,16.82994272771607
2014-04-29,20.320081306265205
2014-04-30,16.887429046041856
2014-05-03,18.437148276954087
2014-05-05,18.02425338208149
2014-05-06,16.423936829083512
2014-05-07,16.011877990886074
2014-05-10,19.166177740290085
2014-05-11,16.95949630411629
2014-05-13,17.621443959286058
2014-05-14,16.697905472496057
2014-05-16,16.254585624321887
2014-05-17,44.133626755831074
2014-05-19,21.35588905872384
2014-05-20,18.352137844428917
2014-05-21,17.82070095213777
2014-05-24,23.238986244306396
2014-05-26,20.030406130243765
2014-05-27,16.635275733567312
2014-05-29,21.127030464806953
2014-05-30,19.86246122411939
2014-05-31,22.363468318620114
2014-06-01,24.698610683781833
2014-06-02,25.506747267670967
2014-06-03,16.001526276438483
2014-06-04,30.324403568586614
2014-06-05,24.91020262623322
2014-06-06,24.7163019746599
2014-06-07,32.23468994487004
2014-06-08,34.88317854699367
2014-06-09,31.58140634532955
2014-06-10,47.458929504396494
2014-06-11,45.74084630403064
2014-06-12,20.425099177297483
2014-06-13,55.46750827215791
2014-06-15,41.01420308710446
2014-06-16,50.09745133492375
2014-06-17,51.66589965397844
2014-06-18,99.10502899881219
2014-06-19,33.850669817451475
2014-06-20,65.26648337410718
2014-06-22,81.67787074846511
2014-06-23,36.18297104433976
2014-06-28,193.71138070369162
2014-06-29,76.85307033163826
2014-06-30,55.17373621965538
2014-07-01,41.37495261707302
2014-07-02,60.42667011642706
2014-07-05,113.74677015608349
2014-07-06,49.98329974439863
2014-07-07,49.50262515877132
2014-07-10,90.92877806885315
2014-07-12,94.27808774372781
2014-07-15,41.93744320479239
2014-07-17,32.77085156550481
2014-07-18,89.01186663301883
2014-07-19,54.53449535832026
2014-07-20,45.38748407932256
2014-07-24,81.57834958284407
2014-07-25,79.88948201606209
2014-07-26,45.05833677690866
2014-08-03,62.67305287893257
2014-08-04,28.808474780155642
2014-08-07,37.44566172944199
2014-08-08,51.304393075882984
2014-08-09,54.91354666449049
2014-08-10,168.4681285957683
2014-08-11,91.01804065317769
2014-08-14,33.26402226595311
2014-08-15,18.339745937517353
2014-08-16,31.860857831858183
2014-08-17,40.66305959765266
2014-08-18,25.691392738966215
2014-08-19,24.698356538496824
2014-08-20,28.04104520738007
2014-08-21,29.825582267450038
2014-08-22,22.696306459369126
2014-08-23,28.3550986957437
2014-08-24,26.37608067466463
2014-08-25,26.815372408695975
2014-08-26,34.44614337593403
2014-08-27,47.020293303124426
2014-08-29,0.5873188654146049
2014-08-31,79.71947845657327
2014-09-01,33.24342792543074
2014-09-02,3.956698904336782
2014-09-03,29.5703139918125
2014-09-04,32.133880351403725
2014-09-05,27.80861040421443
2014-09-06,22.44235020476839
2014-09-07,22.162909473695365
2014-09-08,29.907638680743656
2014-09-09,29.74264979849134
2014-09-10,37.173373186667355
2014-09-11,25.8446823543434
2014-09-14,24.995077004217425
2014-09-15,21.369943946570245
2014-09-16,26.809405581428415
2014-09-17,19.150588520497134
2014-09-19,27.080762456903514
2014-09-20,33.68552514296919
2014-09-21,34.246518974958065
2014-09-26,38.557392529177875
2014-09-29,56.13186830129931
2014-09-30,38.94017295114848
2014-10-01,87.31985303602386
2014-10-02,34.385572000542545
2014-10-03,32.63722751129045
2014-10-04,34.630308991522284
2014-10-05,52.74089816011469
2014-10-06,49.22242759620115
2014-10-07,39.94103680974107
2014-10-08,29.14735665617314
2014-10-09,31.668071728058827
2014-10-12,20.75906204383948
2014-10-13,13.311735557764345
2014-10-16,14.067623298309778
2014-10-18,23.207038094718534
2014-10-24,19.272292313094724
2014-10-25,7.998292612805642
2014-10-27,10.175210310965317
2014-11-01,10.80233124746947
2014-11-07,8.341318349437175
2014-11-08,10.819984427872129
2014-11-10,7.071395759760166
2014-11-11,6.06664574201143
2014-11-15,9.074422690149976
2014-11-16,12.209353205243936
2014-11-17,11.886224765467977
2014-11-24,13.070657479062701
2014-11-25,12.473301270164004
2014-11-29,11.384650077480881
2014-12-26,7.222841673186374
2014-12-28,3.9535823010949014
2014-12-30,3.363395734157092
2014-12-31,6.275883416499477
2015-01-01,5.607000468078522
2015-01-07,7.943992830874032
2015-01-19,14.832520188690184
2015-01-20,8.018787350660853
2015-01-24,14.621705179575127
2015-01-25,12.572585409617101
2015-01-30,10.070189657719492
2015-01-31,8.452478955508147
2015-02-14,7.299144001324526
2015-02-17,13.472631338903533
2015-02-18,9.56156035491159
2015-02-19,9.018857959172182
2015-02-20,14.214305671928383
2015-02-21,12.792160532078501
2015-02-22,10.235440135620596
2015-02-23,8.875687038522784
2015-02-24,11.242968147688854
2015-02-25,13.800102454199639
2015-02-28,12.377513702763727
2015-03-01,12.750134738688496
2015-03-02,11.872348227323295
2015-03-03,13.996937962936896
2015-03-04,12.716630899618929
2015-03-06,15.993985148136494
2015-03-07,14.376481767130773
2015-03-08,15.57406223841577
2015-03-09,13.617394483978725
2015-03-12,15.21366212696176
2015-03-17,15.619682498562836
2015-03-18,13.699133263479336
2015-03-21,15.108925662893746
2015-03-26,14.97376520052318
2015-03-27,14.292229354240982
2015-03-28,14.710421778060788
2015-03-29,15.403750042145967
2015-04-01,13.895937662503025
2015-04-02,16.016145530624343
2015-04-09,13.735424222152488
2015-04-10,13.327624288163987
2015-04-11,15.306614761927381
2015-04-12,13.812125690999592
2015-04-14,12.245750509704905
2015-04-15,10.20460351660427
2015-04-16,12.821699611047478
2015-04-17,12.050137428665527
2015-04-19,17.38699454813981
2015-04-22,12.699255177241486
2015-04-24,15.499724834665448
2015-04-25,17.992285004301433
2015-04-26,17.52926230855711
2015-04-27,17.300989522281423
2015-04-29,15.850789978265281
2015-04-30,19.533000880090654
2015-05-01,17.831653334630108
2015-05-02,21.975895569788022
2015-05-03,17.385026093114764
2015-05-04,20.651734913619464
2015-05-06,18.95306299979685
2015-05-07,17.36833074964422
2015-05-09,19.33949985124827
2015-05-24,20.63638407392801
2015-05-26,21.38884324906704
2015-05-27,27.652390437464746
2015-06-08,46.76936479543577
2015-06-10,47.48064796775772
2015-06-11,60.66845876297767
2015-06-12,81.08828432028487
2015-06-13,30.68927340793361
2015-06-14,66.07386702099816
2015-06-15,74.35457461428113
2015-06-16,65.97766539761669
2015-06-17,111.76374551793837
2015-06-18,124.14611234695602
2015-06-19,190.04095192575974
2015-06-21,55.502048067604136
2015-06-24,86.26079543704104
2015-06-25,62.492988586781834
2015-06-29,48.41814396252185
2015-06-30,68.4985039985775
2015-07-01,43.09499770803071
2015-07-02,35.75505978383214
2015-07-06,59.05525640980627
2015-07-07,38.563498771567424
2015-07-15,33.697582896658886
2015-07-16,79.64525414946698
2015-07-18,59.765143645018
2015-07-19,49.230643576548786
2015-07-20,61.510964749063405
2015-07-23,53.78956389288275
2015-07-24,46.88836753977518
2015-07-26,88.99634193538054
2015-07-27,91.1366870975421
2015-07-28,59.74013029547519
2015-07-29,67.31497308625941
2015-08-05,60.604752201382794
2015-08-08,52.569848019881526
2015-08-12,86.53145125781819
2015-08-13,183.9469105755665
2015-08-15,231.0199890252484
2015-08-16,78.88927964918449
2015-08-17,50.823100522416965
2015-08-19,71.55342685577541
2015-08-20,76.82471717822104
2015-08-21,56.44364374476286
2015-08-24,75.94896255469635
2015-08-27,103.00686630168815
2015-08-31,118.66128586256339
2015-09-01,68.68830906396276
2015-09-03,85.0612553424237
2015-09-04,52.03825400728962
2015-09-05,158.22122034387166
2015-09-07,81.84956701860624
2015-09-08,42.92945124675385
2015-09-09,59.014205875854486
2015-09-10,70.72344973075361
2015-09-13,35.9597703142854
2015-09-18,88.6351431517773
2015-09-19,107.48362724882273
2015-09-20,52.47929829337321
2015-09-21,39.98123712654832
2015-09-22,79.22437043111239
2015-09-23,32.27226203724857
2015-09-24,31.976020870280383
2015-09-25,36.82640186871638
2015-09-26,34.86907987482936
2015-09-27,39.01712160707991
2015-09-28,28.00976471475209
2015-09-29,29.539641399566307
2015-10-02,50.588324743738546
2015-10-04,40.515534307688156
2015-10-05,96.65288229229526
2015-10-09,24.458742160356362
2015-10-11,28.931587353862863
2015-10-12,36.199061120746926
2015-10-13,36.43640620860661
2015-10-14,32.126945292312435
2015-10-15,30.928979102289812
2015-10-16,29.754211925429114
2015-10-20,35.744248549367505
2015-10-21,48.11917626005986
2015-10-22,24.523670982805815
2015-10-26,20.676979359164772
2015-10-28,21.36979461121562
2015-10-29,24.689517390550805
2015-11-02,13.30883367276516
2015-11-04,19.743852756279512
2015-11-10,10.027091898566264
2015-11-12,15.683522680971231
2015-11-16,11.751099033538415
2015-11-18,7.546785152793988
2015-11-20,12.700863005911476
2015-11-21,7.346572467583529
2015-11-23,10.330889712695159
2015-11-26,5.474439677972048
2015-11-27,7.801276770970133
2016-01-31,23.223792495978852
2016-02-01,18.737282203056147
2016-02-07,18.01532535256403
2016-02-08,13.059762757264016
2016-02-17,11.620929690935483
2016-02-22,10.063022566153846
2016-02-24,11.729146960813782
2016-02-25,14.775916884758033
2016-03-03,10.981595987882077
2016-03-07,10.849848078954166
2016-03-16,10.875912355124019
2016-03-17,14.538087168963354
2016-03-19,8.62963032167563
2016-03-22,14.387635887328384
2016-03-24,13.263248456514848
2016-03-25,13.496911233817823
2016-03-27,13.20263127855667
2016-03-28,16.162051972758267
2016-03-30,9.171939086935133
2016-03-31,14.162452985357927
2016-04-01,10.312694794441887
2016-04-02,12.840107629618968
2016-04-04,14.97781983066415
2016-04-05,12.94491763860255
2016-04-06,13.310072943765872
2016-04-07,9.387751400731501
2016-04-09,15.139399494968991
2016-04-10,12.438911777126949
2016-04-11,15.974174095559363
2016-04-12,11.580554995062853
2016-04-15,12.260269868881593
2016-04-16,11.773593682898651
2016-04-17,10.49279983886908
2016-04-19,12.688176916005649
2016-04-25,13.791171944519373
2016-04-27,26.035041980258192
2016-04-28,14.529712280846816
2016-04-29,17.293582488792115
2016-04-30,17.290781556289172
2016-05-01,13.225110776172162
2016-05-08,15.275078995857308
2016-05-09,14.54698319692685
2016-05-10,14.57129716723971
2016-05-11,16.6128074788812
2016-05-17,16.82381797608738
2016-05-25,23.351086081783134
2016-05-26,20.51102084529295
2016-05-27,21.081297825783366
2016-05-28,19.107847896205655
2016-05-30,15.638046986835349
2016-06-03,37.98937100282435
2016-06-06,20.966518716388805
2016-06-10,17.21696008050508
2016-06-11,36.34524750276507
2016-06-12,37.893784800570835
2016-06-18,56.67154499648
2016-06-19,86.77027138764322
2016-06-20,97.29780482408012
2016-06-21,79.71796761587912
2016-06-22,101.7539041186359
2016-06-23,55.41903562244914
2016-06-24,500.80899633212994
2016-06-25,112.47251764353823
2016-06-26,44.550699760807326
2016-06-27,61.00510531024985
2016-06-28,47.956530185183425
2016-06-29,52.23054521233016
2016-06-30,74.43814128400903
2016-07-01,184.74979941151912
2016-07-02,50.442046578068826
2016-07-03,60.9255469306047
2016-07-04,61.08148355466022
2016-07-05,94.9729548647318
2016-07-06,41.3115056831587
2016-07-11,176.6279609641918
2016-07-12,63.45027991504745
2016-07-13,48.24317045617167
2016-07-14,42.119682074050814
2016-07-15,42.58102561662143
2016-07-16,230.40032880455058
2016-07-17,41.399545409372315
2016-07-19,32.87934447921688
2016-07-20,208.89419427296653
2016-07-21,88.98065431676096
2016-07-22,83.8959262184401
2016-07-23,96.7128360519432
2016-07-24,64.6537986165496
2016-07-25,47.575400044064
2016-07-26,61.662525776679104
2016-07-27,42.825275796875424
2016-07-28,56.60108471205537
2016-07-29,44.42065743874887
2016-07-30,54.17003425524525
2016-07-31,48.942483587300714
2016-08-01,86.50436434022012
2016-08-02,34.22718555665429
2016-08-03,79.41012001194352
2016-08-04,50.53298134354686
2016-08-06,91.43831397388813
2016-08-07,67.30066832219066
2016-08-08,182.59131528871325
2016-08-09,79.9577238422047
2016-08-10,44.094943526596424
2016-08-11,47.53430574161526
2016-08-12,56.48392955085879
2016-08-13,48.30344793466965
2016-08-15,34.4685163167042
2016-08-16,29.6868920918285
2016-08-17,34.30122011806044
2016-08-18,25.157527886016855
2016-08-19,26.715853541849057
2016-08-20,31.03907362742294
2016-08-21,34.55540468577157
