chl,date,sensor
690.9029420443084,2013-02-01,Terra
65.33507498858432,2013-02-08,Terra
33.16225632390151,2013-02-10,Terra
43.46863761871119,2013-02-15,Terra
37.791166657333555,2013-03-04,Terra
74.56633160453275,2013-03-07,Terra
68.5194902604333,2013-03-08,Terra
35.09881872420618,2013-03-09,Terra
108.30455902530537,2013-03-30,Terra
59.509446045809604,2013-04-22,Terra
79.99808302208409,2013-04-23,Terra
99.60674351737306,2013-04-24,Terra
70.20261715291826,2013-04-25,Terra
94.1809916009196,2013-04-26,Terra
70.42244471874213,2013-04-27,Terra
108.99701583629128,2013-05-01,Terra
78.77621792483606,2013-05-02,Terra
109.25665973692513,2013-05-03,Terra
74.50302461087736,2013-05-04,Terra
85.35711629819923,2013-05-05,Terra
49.76617291938653,2013-05-06,Terra
101.7223326884677,2013-05-07,Terra
52.49893892412751,2013-05-08,Terra
90.05307759792245,2013-05-09,Terra
84.39455519476503,2013-05-10,Terra
101.0776158799003,2013-05-20,Terra
81.43053836985314,2013-05-31,Terra
90.08421628291941,2013-06-03,Terra
96.03453864914168,2013-06-04,Terra
70.21563373103352,2013-06-05,Terra
107.13409630931099,2013-06-06,Terra
101.40709547849137,2013-06-08,Terra
42.360325457089914,2013-06-09,Terra
91.40464897571893,2013-06-10,Terra
51.61101216283112,2013-06-15,Terra
131.68386446496208,2013-06-28,Terra
49.18830615777313,2013-06-30,Terra
81.19540648558916,2013-07-01,Terra
113.7094308062306,2013-07-03,Terra
71.25575770861867,2013-07-04,Terra
106.51929957941485,2013-07-05,Terra
124.43391870258817,2013-07-06,Terra
62.21913484796818,2013-07-07,Terra
126.07040135933134,2013-07-08,Terra
56.24135212608877,2013-07-09,Terra
99.4078459697761,2013-07-10,Terra
46.84120419467468,2013-07-11,Terra
116.25820601669089,2013-07-14,Terra
138.86932844556992,2013-07-15,Terra
100.39733635643941,2013-07-17,Terra
93.87091589454886,2013-07-19,Terra
87.7473380760376,2013-07-20,Terra
118.02653903835203,2013-07-21,Terra
142.03921823195572,2013-07-22,Terra
112.65513507403294,2013-07-23,Terra
104.20534687832463,2013-07-24,Terra
141.5361899193257,2013-07-25,Terra
92.61316499144675,2013-07-26,Terra
54.14005396890163,2013-07-27,Terra
105.56798873824187,2013-07-28,Terra
117.9086754348304,2013-07-29,Terra
115.14279944752234,2013-07-30,Terra
88.17324898076255,2013-08-03,Terra
91.4241689655276,2013-08-04,Terra
136.50072816729858,2013-08-05,Terra
80.87281243773994,2013-08-08,Terra
124.45464214642433,2013-08-10,Terra
65.5895152516985,2013-08-12,Terra
94.77974752525996,2013-08-13,Terra
113.4222620409883,2013-08-18,Terra
76.10356004916622,2013-08-19,Terra
92.98482970915589,2013-08-20,Terra
101.49444230054497,2013-08-24,Terra
93.75272490335362,2013-08-27,Terra
41.17340542542784,2013-08-28,Terra
165.39332963510623,2013-08-30,Terra
112.65513507403294,2013-08-31,Terra
119.81002915567974,2013-09-01,Terra
113.4818701035143,2013-09-07,Terra
161.18568177621273,2013-09-08,Terra
127.48798851598183,2013-09-09,Terra
102.22353618774721,2013-09-10,Terra
109.90688191126684,2013-09-11,Terra
81.21188626862198,2013-09-12,Terra
108.23766428208079,2013-09-13,Terra
40.737390358566536,2013-09-17,Terra
74.32993939797574,2013-09-19,Terra
79.36422894222983,2013-10-04,Terra
86.59864161402031,2013-10-05,Terra
133.7523973383783,2013-10-06,Terra
73.89219906974208,2013-10-13,Terra
61.56016005985223,2013-10-14,Terra
97.804992519847,2013-10-15,Terra
69.08044720576483,2013-10-16,Terra
92.71850641983836,2013-10-17,Terra
82.39502485356951,2013-10-18,Terra
56.99939086180566,2013-10-19,Terra
60.29198185219606,2013-10-20,Terra
56.09039252867248,2013-10-21,Terra
111.2081233890224,2013-10-22,Terra
49.43541716152841,2013-10-23,Terra
80.63427037846839,2013-10-24,Terra
64.73458904344128,2013-10-25,Terra
85.22497682140012,2013-10-26,Terra
79.26373797142263,2013-10-29,Terra
39.954039396688174,2013-10-30,Terra
54.1114335630613,2013-11-21,Terra
41.3313373998827,2013-11-22,Terra
60.959844638480185,2013-11-23,Terra
36.518669595640226,2013-11-24,Terra
39.67435364438252,2013-11-25,Terra
52.59858519071025,2013-11-28,Terra
37.00145014577199,2013-11-29,Terra
34.673685045253166,2013-12-04,Terra
30.579886627506998,2013-12-14,Terra
36.233210115971985,2013-12-16,Terra
47.355414851213304,2013-12-17,Terra
37.87246778884344,2013-12-24,Terra
25.020571867670913,2013-12-26,Terra
14.910092557102761,2013-12-28,Terra
35.64022457995708,2014-01-02,Terra
33.24829879747405,2014-01-04,Terra
30.03430084519007,2014-01-05,Terra
64.25890943962362,2014-01-15,Terra
32.603494343185275,2014-01-16,Terra
71.11037484019046,2014-01-17,Terra
43.28770076441771,2014-01-18,Terra
72.39959311019311,2014-01-20,Terra
43.621176224973006,2014-01-21,Terra
53.09681924385855,2014-01-22,Terra
45.92836422696421,2014-01-23,Terra
85.46005467738028,2014-01-24,Terra
33.84173878285694,2014-01-25,Terra
104.97245109524228,2014-01-26,Terra
33.41560698784871,2014-02-01,Terra
94.1809916009196,2014-02-22,Terra
62.411467217431344,2014-02-28,Terra
87.15433429078652,2014-03-11,Terra
99.75663193461496,2014-03-12,Terra
75.0270463288416,2014-03-13,Terra
98.25578498700756,2014-03-18,Terra
99.89452286801075,2014-03-22,Terra
68.27110277735186,2014-03-23,Terra
119.53863092427443,2014-04-07,Terra
78.2113248813092,2014-04-08,Terra
98.28602324061478,2014-04-09,Terra
90.83787957219354,2014-04-11,Terra
113.72116791249924,2014-04-12,Terra
142.72214127860948,2014-04-13,Terra
79.84122708396424,2014-04-14,Terra
74.11987687142823,2014-04-20,Terra
116.00604723704365,2014-04-29,Terra
68.88185634201066,2014-04-30,Terra
54.76473503375047,2014-05-01,Terra
82.05843608845645,2014-05-07,Terra
88.51923897321585,2014-05-13,Terra
78.3554306936123,2014-05-14,Terra
52.598585190710224,2014-05-16,Terra
102.80127500611158,2014-05-20,Terra
90.91036900200623,2014-05-21,Terra
99.10460090197816,2014-05-29,Terra
85.92430932551949,2014-05-30,Terra
88.80285091273998,2014-05-31,Terra
56.4926382835911,2014-06-01,Terra
88.52747573233185,2014-06-02,Terra
40.552805331491015,2014-06-03,Terra
81.16872199663979,2014-06-04,Terra
75.698769424633,2014-06-05,Terra
70.11375419112922,2014-06-06,Terra
88.71595262597346,2014-06-07,Terra
56.89142929037284,2014-06-08,Terra
74.94148507861243,2014-06-09,Terra
37.97329689495255,2014-06-10,Terra
73.48613302446115,2014-06-11,Terra
37.594471151819356,2014-06-19,Terra
101.69307295262723,2014-06-30,Terra
103.86449549301378,2014-07-01,Terra
54.04413722317453,2014-07-05,Terra
97.8622829084817,2014-07-06,Terra
124.2142930386871,2014-07-07,Terra
121.92611868480061,2014-07-09,Terra
73.59303107926395,2014-07-10,Terra
41.97180524336846,2014-07-12,Terra
98.57372064742405,2014-07-15,Terra
97.35528861558386,2014-07-16,Terra
71.42669096620237,2014-07-17,Terra
88.56900753229601,2014-07-18,Terra
138.0173377080861,2014-07-25,Terra
78.81201385439726,2014-07-26,Terra
108.47849142649675,2014-07-28,Terra
52.61262105745495,2014-07-30,Terra
87.80384953451073,2014-07-31,Terra
94.6756847744596,2014-08-01,Terra
81.72088878563372,2014-08-02,Terra
87.8727741249099,2014-08-03,Terra
57.76429398502819,2014-08-04,Terra
131.2856794530571,2014-08-05,Terra
45.62746062821531,2014-08-06,Terra
101.66018511200136,2014-08-07,Terra
99.57997322587725,2014-08-08,Terra
84.64774618313922,2014-08-09,Terra
82.46578056120683,2014-08-10,Terra
72.18280213920562,2014-08-16,Terra
94.47281261992735,2014-08-17,Terra
81.53225490685288,2014-08-18,Terra
76.17140097965213,2014-08-19,Terra
66.12848556839901,2014-08-20,Terra
61.8134535804439,2014-08-25,Terra
139.74357691815277,2014-08-26,Terra
107.81331397930254,2014-08-27,Terra
88.83102309150213,2014-08-28,Terra
55.426833642641974,2014-08-29,Terra
85.53311031168904,2014-09-01,Terra
140.3767774832562,2014-09-02,Terra
77.80466008275607,2014-09-03,Terra
118.58042413458202,2014-09-04,Terra
68.66005514381538,2014-09-05,Terra
148.707880129932,2014-09-07,Terra
72.28435726444201,2014-09-08,Terra
98.08094350940483,2014-09-10,Terra
123.2604174947791,2014-09-11,Terra
104.45572044337969,2014-09-12,Terra
117.3825908361744,2014-09-13,Terra
117.04226455856987,2014-09-14,Terra
106.78137459737292,2014-09-16,Terra
97.59456145617146,2014-09-19,Terra
93.28039439883769,2014-09-20,Terra
69.24030118523625,2014-09-21,Terra
94.61529921138263,2014-09-27,Terra
81.118103515045,2014-09-28,Terra
83.65253224818565,2014-09-29,Terra
80.54533648898786,2014-10-01,Terra
141.1394003031506,2014-10-02,Terra
92.02984690340462,2014-10-03,Terra
159.74615215931675,2014-10-04,Terra
112.65513507403294,2014-10-05,Terra
96.58828275634849,2014-10-06,Terra
118.18151922413479,2014-10-07,Terra
155.80254471267065,2014-10-09,Terra
42.816994235095024,2014-10-16,Terra
69.8704635391497,2014-10-19,Terra
82.97388309459821,2014-10-27,Terra
76.48530016652974,2014-11-07,Terra
29.101425347812288,2014-11-08,Terra
53.32546940606784,2014-11-10,Terra
40.36981805919108,2014-11-11,Terra
73.7093553302171,2014-11-12,Terra
36.22086622127935,2014-11-30,Terra
48.02951202703627,2014-12-03,Terra
35.88659073098979,2014-12-13,Terra
39.82596957698429,2014-12-14,Terra
34.673685045253166,2014-12-16,Terra
34.78698678543964,2014-12-29,Terra
31.462983872476702,2014-12-30,Terra
59.99838048764671,2015-01-01,Terra
52.26331794683546,2015-01-02,Terra
77.20979838202479,2015-01-07,Terra
45.47409110725548,2015-01-08,Terra
54.18907032035637,2015-01-13,Terra
40.23561534085878,2015-01-20,Terra
43.924524440843804,2015-01-25,Terra
45.621426118477444,2015-01-26,Terra
34.871553995441346,2015-01-29,Terra
62.38555990956439,2015-01-30,Terra
53.89271884461631,2015-01-31,Terra
74.55799049482349,2015-02-14,Terra
92.13194768495356,2015-02-16,Terra
37.11384616768681,2015-02-17,Terra
32.06311640195522,2015-02-18,Terra
66.49108456924702,2015-02-21,Terra
44.234852383656914,2015-02-22,Terra
83.30100619759213,2015-02-23,Terra
54.36080170334222,2015-02-28,Terra
58.2540522538847,2015-03-01,Terra
104.67312523741391,2015-03-02,Terra
58.525493157886565,2015-03-03,Terra
82.25920655242845,2015-03-04,Terra
53.01044804237626,2015-03-07,Terra
43.847236567388315,2015-03-08,Terra
48.30014629817216,2015-03-09,Terra
73.12228779706672,2015-03-18,Terra
57.34860570014763,2015-03-26,Terra
110.83728040111038,2015-03-27,Terra
63.28024531118391,2015-03-29,Terra
35.656126714255045,2015-04-01,Terra
63.36031296244782,2015-04-09,Terra
51.57960230767327,2015-04-12,Terra
39.29543068593322,2015-04-15,Terra
68.8404621585085,2015-04-16,Terra
64.34225750053842,2015-04-17,Terra
40.604311242967896,2015-04-18,Terra
50.792370610409094,2015-04-20,Terra
53.28452115073166,2015-04-22,Terra
67.34619275669415,2015-04-27,Terra
72.67676732517852,2015-04-30,Terra
77.16797758734248,2015-05-02,Terra
55.57179328897829,2015-05-03,Terra
82.91640077712262,2015-05-07,Terra
57.698586291521345,2015-05-08,Terra
67.12068860539893,2015-05-09,Terra
49.38881704410261,2015-05-25,Terra
50.47898292928747,2015-05-26,Terra
75.85191837474396,2015-05-27,Terra
82.63097445306632,2015-05-28,Terra
57.629533887396114,2015-05-29,Terra
47.42550047961738,2015-05-30,Terra
63.85856548350898,2015-06-04,Terra
69.5208616101913,2015-06-05,Terra
54.97557793716463,2015-06-07,Terra
112.65513507403294,2015-06-08,Terra
93.29813019834282,2015-06-10,Terra
61.81690870243912,2015-06-11,Terra
55.22702834289987,2015-06-12,Terra
53.24120858070545,2015-06-14,Terra
55.39470926595921,2015-06-16,Terra
83.80499135289783,2015-06-17,Terra
60.03435644829464,2015-06-18,Terra
51.082381566538956,2015-06-20,Terra
51.59591388365855,2015-06-24,Terra
63.0704542659283,2015-06-25,Terra
147.29656719584503,2015-06-26,Terra
43.31652259270988,2015-06-29,Terra
48.263603671040414,2015-06-30,Terra
48.672439989163564,2015-07-01,Terra
65.26093996645993,2015-07-02,Terra
62.252073550914986,2015-07-03,Terra
42.035579925022724,2015-07-06,Terra
71.07782395218112,2015-07-14,Terra
53.82815041717157,2015-07-16,Terra
85.46005467738028,2015-07-17,Terra
54.1922740254798,2015-07-18,Terra
145.54040089812733,2015-07-19,Terra
59.75067782861382,2015-07-20,Terra
50.038965081309485,2015-07-21,Terra
47.16404969106126,2015-07-22,Terra
53.80945660068594,2015-07-23,Terra
48.86470705592133,2015-07-24,Terra
113.37067144577854,2015-07-28,Terra
49.64836977767258,2015-07-29,Terra
47.01012653407581,2015-07-30,Terra
90.15975966444446,2015-07-31,Terra
96.84584852479065,2015-08-04,Terra
56.39075620568879,2015-08-05,Terra
77.09105170421563,2015-08-06,Terra
49.614555256320244,2015-08-07,Terra
41.01832680571819,2015-08-08,Terra
93.03897457313141,2015-08-11,Terra
52.309959833207905,2015-08-12,Terra
65.45081469420816,2015-08-13,Terra
42.664218910128824,2015-08-15,Terra
97.98562948111984,2015-08-16,Terra
57.966109766341084,2015-08-18,Terra
57.966109766341084,2015-08-19,Terra
100.14875287345478,2015-08-20,Terra
48.039070343995924,2015-08-21,Terra
44.75591266304238,2015-08-22,Terra
50.84546490717743,2015-08-23,Terra
89.30345389736397,2015-08-27,Terra
55.164126384328824,2015-08-31,Terra
55.313865384933145,2015-09-01,Terra
47.410141392603975,2015-09-07,Terra
60.23447554643979,2015-09-08,Terra
46.95896150962183,2015-09-09,Terra
106.44829089173047,2015-09-10,Terra
62.565535988325536,2015-09-11,Terra
106.34607263804187,2015-09-12,Terra
52.176706067976205,2015-09-18,Terra
84.99748742729763,2015-09-19,Terra
51.97307346267668,2015-09-20,Terra
119.5801064727806,2015-09-21,Terra
33.08962355159203,2015-09-23,Terra
36.54142806998925,2015-09-24,Terra
47.13445278549328,2015-09-25,Terra
35.70354768877451,2015-09-27,Terra
49.61271145989746,2015-09-28,Terra
38.84553914237725,2015-09-29,Terra
67.37368780988557,2015-09-30,Terra
39.659946945666086,2015-10-01,Terra
34.20451373723498,2015-10-04,Terra
41.02297927656567,2015-10-05,Terra
40.4102895298518,2015-10-11,Terra
122.85124144262271,2015-10-12,Terra
47.43361214126205,2015-10-13,Terra
41.71361120932719,2015-10-14,Terra
31.937064163667273,2015-10-16,Terra
53.781614753258864,2015-10-22,Terra
43.75480318213154,2015-11-06,Terra
55.25030579869507,2015-11-20,Terra
42.44458513972564,2015-11-21,Terra
47.979553226516785,2015-11-23,Terra
40.29287409782709,2015-11-25,Terra
51.88443511666503,2015-11-26,Terra
69.38896325168835,2015-11-27,Terra
34.056575592768525,2015-11-28,Terra
77.40039827124485,2015-11-29,Terra
55.019855666480154,2015-12-01,Terra
50.05267386041912,2015-12-15,Terra
35.494646118216416,2015-12-25,Terra
34.673685045253166,2015-12-31,Terra
32.9462988912954,2016-01-07,Terra
30.303314967492657,2016-01-08,Terra
124.506771029089,2016-01-10,Terra
92.75513680417805,2016-01-25,Terra
93.10536821459911,2016-02-07,Terra
105.06322537653458,2016-02-08,Terra
68.79495638113103,2016-02-09,Terra
120.84516165777757,2016-03-17,Terra
80.28400049634404,2016-03-19,Terra
148.16239168500726,2016-03-29,Terra
130.01072912534192,2016-03-30,Terra
106.34607263804199,2016-03-31,Terra
123.13930738195232,2016-04-01,Terra
105.70053893961749,2016-04-02,Terra
127.26191360087664,2016-04-03,Terra
79.94248280640073,2016-04-06,Terra
160.67334309933318,2016-04-07,Terra
89.77691605136536,2016-04-08,Terra
102.37615550924579,2016-04-10,Terra
123.33565898219025,2016-04-11,Terra
157.35271897145725,2016-04-16,Terra
95.45521443607086,2016-04-17,Terra
86.37119420529798,2016-04-18,Terra
97.83560243845601,2016-04-19,Terra
84.46357630875893,2016-04-20,Terra
95.97977457159142,2016-04-30,Terra
88.97089501190875,2016-05-01,Terra
100.08528315702283,2016-05-02,Terra
71.96915069851325,2016-05-10,Terra
81.97867736641383,2016-05-11,Terra
62.01579590984265,2016-05-12,Terra
55.05145864418079,2016-05-13,Terra
73.14881350951971,2016-05-17,Terra
80.14502648891926,2016-05-18,Terra
104.08909588402004,2016-05-28,Terra
91.06321240161655,2016-05-29,Terra
55.17451969289765,2016-05-30,Terra
69.08044720576486,2016-05-31,Terra
98.11931236160777,2016-06-03,Terra
64.24506290654159,2016-06-04,Terra
83.62353095241218,2016-06-05,Terra
55.76592045608658,2016-06-06,Terra
57.84575513120653,2016-06-07,Terra
87.80384953451069,2016-06-12,Terra
90.78999075491666,2016-06-20,Terra
103.77132382155001,2016-06-21,Terra
52.11773039563023,2016-06-22,Terra
95.3519851517674,2016-06-25,Terra
96.75408038931019,2016-06-26,Terra
103.82591242113128,2016-06-27,Terra
144.5878598684142,2016-06-28,Terra
88.01628317380323,2016-06-29,Terra
130.25614964231224,2016-06-30,Terra
121.87037503522421,2016-07-02,Terra
61.02226724271334,2016-07-03,Terra
123.50053972756986,2016-07-04,Terra
147.2344015737726,2016-07-05,Terra
200.4191238361103,2016-07-14,Terra
75.41988206057258,2016-07-15,Terra
141.3635043031265,2016-07-16,Terra
97.59456145617146,2016-07-20,Terra
138.2963476465564,2016-07-21,Terra
109.15735409189266,2016-07-23,Terra
53.82448680464612,2016-07-24,Terra
88.93533886390078,2016-07-25,Terra
79.14996388486847,2016-07-27,Terra
165.92965486069085,2016-07-28,Terra
76.16023557131041,2016-07-29,Terra
134.9672518155259,2016-07-30,Terra
69.97656082813457,2016-07-31,Terra
147.3955940117615,2016-08-01,Terra
81.25178441036464,2016-08-03,Terra
94.62897002502032,2016-08-04,Terra
81.04105034780422,2016-08-05,Terra
149.5576665012405,2016-08-06,Terra
100.58024971743487,2016-08-10,Terra
78.41951277925713,2016-08-11,Terra
75.23332562416525,2016-08-12,Terra
84.31526111848046,2016-08-13,Terra
107.51289055122162,2016-08-14,Terra
206.21243980105035,2016-08-15,Terra
123.8164215342035,2016-08-16,Terra
112.65513507403294,2016-08-17,Terra
162.59565474614007,2016-08-18,Terra
82.791578840739,2016-08-20,Terra
76.78221542981791,2016-08-21,Terra
75.90650574294293,2016-08-22,Terra
107.66184283094229,2016-08-23,Terra
125.39306146797041,2016-08-24,Terra
81.80636693711978,2016-08-25,Terra
70.92541586363981,2016-08-26,Terra
80.13302540153903,2016-08-27,Terra
107.5863327424863,2016-08-28,Terra
139.8228799330551,2016-08-29,Terra
192.5749055276594,2016-08-31,Terra
157.03998200459185,2016-09-05,Terra
