date,ndci,sensor
2012-01-30,-0.24546195478522892,Detroit_Landsat
2012-02-15,-0.051038664029887465,Detroit_Landsat
2012-06-06,-0.5094747792273434,Detroit_Landsat
2012-07-08,-0.19570166885675064,Detroit_Landsat
2012-07-24,-0.32571978961825576,Detroit_Landsat
2012-08-25,-0.7166879998862266,Detroit_Landsat
2012-09-26,-0.4047870858914672,Detroit_Landsat
2013-01-16,-0.6647383090123159,Detroit_Landsat
2013-02-01,-0.029357452268200416,Detroit_Landsat
2013-04-22,-0.30565284147956506,Detroit_Landsat
2013-05-08,-0.14359193108697255,Detroit_Landsat
2013-06-09,-0.13436784091757095,Detroit_Landsat
2013-07-11,-0.11911891456606637,Detroit_Landsat
2013-07-27,-0.16309602461081402,Detroit_Landsat
2013-08-12,-0.34820316396939793,Detroit_Landsat
2013-08-28,-0.39264596769973364,Detroit_Landsat
2013-09-13,-0.4273099482534828,Detroit_Landsat
2013-10-15,-0.5385156176499284,Detroit_Landsat
2013-11-16,-0.18041743071437813,Detroit_Landsat
2014-01-03,-0.22058879986502442,Detroit_Landsat
2014-01-19,0.02807427657766329,Detroit_Landsat
2014-04-09,-0.464524299516315,Detroit_Landsat
2014-07-14,-0.16420579299119914,Detroit_Landsat
2014-07-30,-0.3719006687910673,Detroit_Landsat
2014-08-31,-0.2540555752981062,Detroit_Landsat
2014-09-16,-0.6284476854707534,Detroit_Landsat
2014-10-02,0.2856684834882962,Detroit_Landsat
2015-02-23,-0.2760716364661017,Detroit_Landsat
2015-03-27,-0.31331609784383285,Detroit_Landsat
2015-04-12,-0.46767945287752566,Detroit_Landsat
2015-05-30,-0.14034512187016926,Detroit_Landsat
2015-07-01,-0.3477112412908294,Detroit_Landsat
2015-07-17,-0.3159457474463978,Detroit_Landsat
2015-08-18,-0.6235100821634738,Detroit_Landsat
2015-09-19,-0.3484583834279227,Detroit_Landsat
2015-10-05,-0.43067570719311854,Detroit_Landsat
2015-11-06,-0.5387121834894759,Detroit_Landsat
2016-01-25,-0.37270360810025693,Detroit_Landsat
2016-03-29,-0.361247325324033,Detroit_Landsat
2016-04-30,-0.4711357915277911,Detroit_Landsat
2016-07-03,-0.1359793466913412,Detroit_Landsat
2016-08-04,-0.39003346246090836,Detroit_Landsat
2016-08-20,-0.3711014743117534,Detroit_Landsat
2016-09-05,-0.33374957585937337,Detroit_Landsat
2016-09-21,-0.20975597499837614,Detroit_Landsat
2016-11-08,-0.22756899902494745,Detroit_Landsat
2017-01-27,-0.38293583478097315,Detroit_Landsat
2017-05-03,-0.30093686263491987,Detroit_Landsat
2017-05-19,-0.3836175182356435,Detroit_Landsat
2017-06-20,-0.1504549476737832,Detroit_Landsat
2017-07-06,-0.10751759808189168,Detroit_Landsat
2017-07-22,-0.30427582985760376,Detroit_Landsat
2017-08-07,-0.41955140784008954,Detroit_Landsat
2017-08-23,-0.7020338740981809,Detroit_Landsat
2017-09-24,-0.35720387098202205,Detroit_Landsat
2017-10-10,-0.32936701855189116,Detroit_Landsat
2017-12-13,-0.5670019334422475,Detroit_Landsat
2018-01-14,-0.045834501456921,Detroit_Landsat
2018-01-30,-0.3261366374030807,Detroit_Landsat
2018-03-03,-0.26606761482784314,Detroit_Landsat
2018-03-19,-0.3473860217817659,Detroit_Landsat
2018-05-06,-0.2902431974661966,Detroit_Landsat
2018-05-22,-0.3538008963788937,Detroit_Landsat
2018-06-07,-0.1837655618525713,Detroit_Landsat
2018-06-23,-0.10325870785981307,Detroit_Landsat
2018-07-09,-0.09213187162433105,Detroit_Landsat
2018-07-25,-0.34473912505592724,Detroit_Landsat
2018-08-10,-0.5197102574306561,Detroit_Landsat
2018-09-27,-0.44832035853129093,Detroit_Landsat
2018-10-13,-0.43419939031731536,Detroit_Landsat
2019-01-01,-0.05668150253444086,Detroit_Landsat
2019-05-09,-0.18558497645894712,Detroit_Landsat
2019-06-10,-0.34313292391098493,Detroit_Landsat
2019-06-26,-0.4173742830884978,Detroit_Landsat
2019-07-12,-0.2094427204883062,Detroit_Landsat
2019-07-28,-0.3305006002998708,Detroit_Landsat
2019-08-13,-0.5153836725975268,Detroit_Landsat
2019-09-14,-0.44705199001753804,Detroit_Landsat
2019-09-30,-0.5125728351669646,Detroit_Landsat
2019-11-01,-0.32556295871908847,Detroit_Landsat
2020-01-04,-0.2974264599229556,Detroit_Landsat
2020-02-21,-0.5415128902367771,Detroit_Landsat
2020-04-09,-0.3574658798038947,Detroit_Landsat
2020-05-27,-0.43392202548514114,Detroit_Landsat
2020-07-14,-0.47959522820073164,Detroit_Landsat
2020-07-30,-0.7043604847619067,Detroit_Landsat
2020-08-15,-0.6146138965315959,Detroit_Landsat
2020-08-31,-0.19223504817964035,Detroit_Landsat
2020-10-02,-0.5963955162926348,Detroit_Landsat
2020-12-05,-0.21075246326820526,Detroit_Landsat
2020-12-21,-0.26743279119587965,Detroit_Landsat
2021-01-22,0.3245271097745197,Detroit_Landsat
2021-03-11,-0.5482405332504099,Detroit_Landsat
2021-03-27,-0.27976069189153097,Detroit_Landsat
2021-04-12,-0.28716732136113615,Detroit_Landsat
2021-04-28,-0.39782629686965804,Detroit_Landsat
2021-05-14,-0.2816257840652499,Detroit_Landsat
2021-07-01,-0.17949458791989475,Detroit_Landsat
2021-07-17,-0.5038274020304218,Detroit_Landsat
2021-08-02,-0.49002485863870787,Detroit_Landsat
2021-08-18,-0.6753808085330996,Detroit_Landsat
2021-09-03,-0.6179570822157628,Detroit_Landsat
2021-11-22,-0.2255877795141428,Detroit_Landsat
2022-01-09,0.26239020366259724,Detroit_Landsat
2022-01-25,-0.2017158915042797,Detroit_Landsat
2022-02-10,-0.1739141953963434,Detroit_Landsat
2022-06-29,-0.3543067448291578,Detroit_Landsat
2022-07-16,-0.5297047884744013,Detroit_Landsat
2022-08-02,-0.26674884110660235,Detroit_Landsat
2022-09-05,-0.3844753597564491,Detroit_Landsat
2022-10-09,-0.39461167381643825,Detroit_Landsat
2023-03-21,-0.3400328370610637,Detroit_Landsat
2023-05-26,-0.45337690338481174,Detroit_Landsat
2023-07-09,-0.5179620608456106,Detroit_Landsat
2023-08-27,-0.5673863498563604,Detroit_Landsat
2013-03-30,0.805251979188154,Detroit_Landsat
