chl,date,sensor
119.69319087246929,2020-07-25,Terra
93.10536821459905,2020-07-26,Terra
98.97397497359891,2020-07-27,Terra
100.6025843884374,2020-07-28,Terra
84.1150759740728,2020-07-30,Terra
104.54252645519658,2020-07-31,Terra
79.45591435009848,2020-08-01,Terra
105.12924338552111,2020-08-03,Terra
68.53511932169677,2020-08-04,Terra
89.66513464411835,2020-08-05,Terra
94.18099160091965,2020-08-07,Terra
109.85327418268123,2020-08-09,Terra
88.03334905589129,2020-08-10,Terra
90.81762280910989,2020-08-11,Terra
64.18659770089342,2020-08-13,Terra
95.89598603332554,2020-08-14,Terra
92.6392936879032,2020-08-17,Terra
93.37379703571102,2020-08-18,Terra
87.80384953451069,2020-08-19,Terra
110.03233655108349,2020-08-20,Terra
79.02823328257449,2020-08-22,Terra
89.0996572000226,2020-08-23,Terra
85.7768147000068,2020-08-24,Terra
104.55032688642335,2020-08-25,Terra
96.2512721933569,2020-08-26,Terra
95.739332069459,2020-08-27,Terra
90.88835790345539,2020-08-28,Terra
64.5465145317207,2020-08-29,Terra
95.4255012948724,2020-08-30,Terra
60.959844638480185,2020-08-31,Terra
89.41978343078829,2020-09-01,Terra
90.72693055993635,2020-09-03,Terra
76.96210521147388,2020-09-04,Terra
85.46005467738028,2020-09-05,Terra
72.64043268234192,2020-09-27,Terra
67.71731031297084,2020-09-28,Terra
60.046393553935125,2020-09-29,Terra
65.15039653555273,2020-09-30,Terra
60.40195057767526,2020-10-02,Terra
52.977596334492475,2020-10-03,Terra
62.451776277271605,2020-10-04,Terra
55.11089246995391,2020-10-06,Terra
46.89699748307248,2020-10-08,Terra
54.80410202598779,2020-10-09,Terra
52.813831637577366,2020-10-15,Terra
60.88706358584474,2020-10-16,Terra
38.305409348352796,2020-10-20,Terra
44.00797746185335,2020-10-22,Terra
45.69161614915362,2020-10-25,Terra
48.198190342691184,2020-10-26,Terra
46.43838963530736,2020-10-27,Terra
53.311546342697774,2020-10-28,Terra
52.798505702409635,2020-10-29,Terra
43.037849410221334,2020-10-31,Terra
45.518837410502734,2020-11-01,Terra
44.78636312613579,2020-11-02,Terra
33.75533167054702,2020-11-21,Terra
56.94902246000075,2020-11-29,Terra
89.47004833257066,2020-12-01,Terra
32.87325543381591,2020-12-02,Terra
40.0899782022449,2020-12-04,Terra
32.09151001597553,2020-12-05,Terra
43.07295734039279,2020-12-08,Terra
12.63103006502964,2020-12-12,Terra
51.46346540164154,2020-12-23,Terra
39.14631913977496,2020-12-27,Terra
52.61100663008462,2020-12-28,Terra
32.99244015124488,2021-01-13,Terra
38.46266148708373,2021-01-14,Terra
55.24065791549605,2021-01-18,Terra
40.441434103773126,2021-01-19,Terra
48.90030903779442,2021-01-23,Terra
36.474853785351975,2021-02-09,Terra
88.37481487953991,2021-02-10,Terra
75.0545367597633,2021-02-28,Terra
46.7893566563011,2021-03-03,Terra
70.3082021079828,2021-03-11,Terra
69.89230950392607,2021-03-12,Terra
64.34225750053842,2021-03-13,Terra
89.7769160513654,2021-03-16,Terra
62.36536406445018,2021-03-27,Terra
58.90973776446623,2021-03-30,Terra
67.41591143099492,2021-03-31,Terra
53.64588594179839,2021-04-01,Terra
59.92703200756581,2021-04-05,Terra
52.269057263845106,2021-04-06,Terra
60.846063658911156,2021-04-07,Terra
59.94427617489461,2021-04-09,Terra
59.135627494290915,2021-04-11,Terra
56.64708108180369,2021-04-13,Terra
54.649848519898185,2021-04-14,Terra
69.08044720576486,2021-04-15,Terra
62.43323277876737,2021-04-16,Terra
55.88659018988365,2021-04-17,Terra
57.08199736792915,2021-04-18,Terra
50.46381125613302,2021-04-19,Terra
59.8503788001446,2021-04-20,Terra
58.632507277598776,2021-04-21,Terra
72.95019967954886,2021-04-22,Terra
65.76812894716149,2021-04-27,Terra
66.21291369260486,2021-04-28,Terra
64.45972457733474,2021-05-04,Terra
53.67188124000526,2021-05-05,Terra
61.94187354487444,2021-05-10,Terra
71.07650131858117,2021-05-11,Terra
43.64780948982554,2021-05-14,Terra
59.53657966507474,2021-05-15,Terra
72.73041146506766,2021-05-16,Terra
50.823004444274176,2021-05-17,Terra
80.78209284245175,2021-05-26,Terra
43.852714390678976,2021-05-28,Terra
37.42146796357028,2021-05-29,Terra
41.80107356970273,2021-05-30,Terra
65.55961669708041,2021-05-31,Terra
77.92587889287127,2021-06-01,Terra
76.48530016652974,2021-06-02,Terra
75.31388015813816,2021-06-03,Terra
43.1045883524631,2021-06-04,Terra
91.60139132487804,2021-06-16,Terra
89.1988449271061,2021-06-17,Terra
77.67703147974711,2021-06-18,Terra
97.50665991151948,2021-06-19,Terra
76.46886699434248,2021-06-20,Terra
79.29579915689204,2021-06-21,Terra
95.8461500198446,2021-06-23,Terra
65.28668601776982,2021-06-24,Terra
130.1236773576313,2021-06-25,Terra
89.59064556690308,2021-06-26,Terra
78.4423417452241,2021-06-27,Terra
100.02314903326514,2021-06-28,Terra
71.73589015814181,2021-06-29,Terra
85.87590115017608,2021-06-30,Terra
79.84122708396424,2021-07-02,Terra
84.09399869641666,2021-07-03,Terra
74.26375934114226,2021-07-04,Terra
83.11594732941035,2021-07-05,Terra
91.04027915214832,2021-07-07,Terra
83.29311052170813,2021-07-09,Terra
78.24418150370545,2021-07-10,Terra
75.49411230748655,2021-07-11,Terra
54.93605392470603,2021-07-12,Terra
73.04052512348493,2021-07-13,Terra
62.95073432799257,2021-07-14,Terra
46.54231281158257,2021-07-15,Terra
74.97954178192481,2021-07-16,Terra
50.35953067155616,2021-07-17,Terra
81.08692434892696,2021-07-18,Terra
67.41117958156244,2021-07-19,Terra
69.08044720576486,2021-07-20,Terra
69.64463810214647,2021-07-23,Terra
72.87179347038338,2021-07-25,Terra
30.083436917146887,2021-07-26,Terra
63.788289986070055,2021-07-28,Terra
60.96342423810457,2021-07-29,Terra
59.932030423021615,2021-08-01,Terra
69.4097241304353,2021-08-02,Terra
41.4751278988374,2021-08-05,Terra
74.36514330264845,2021-08-07,Terra
51.50984898615511,2021-08-08,Terra
62.02149861972481,2021-08-09,Terra
66.82138151355049,2021-08-10,Terra
62.4295380352408,2021-08-11,Terra
58.36479158444595,2021-08-16,Terra
67.79891043944578,2021-08-18,Terra
37.28348377242398,2021-08-22,Terra
67.96573358283003,2021-08-23,Terra
40.586147829503325,2021-08-24,Terra
77.35833754436234,2021-08-27,Terra
77.87812933300816,2021-08-30,Terra
64.39912365692659,2021-08-31,Terra
36.97121366491169,2021-09-02,Terra
37.953729710647984,2021-09-05,Terra
73.63247684121008,2021-09-06,Terra
71.07650131858117,2021-09-08,Terra
57.2013333164521,2021-09-12,Terra
64.69445775692283,2021-09-13,Terra
56.265246835165534,2021-09-14,Terra
62.09615786075748,2021-09-15,Terra
60.7656233760968,2021-09-16,Terra
76.06286743902035,2021-09-20,Terra
72.55701111495053,2021-09-21,Terra
64.2128039073125,2021-09-23,Terra
65.33507498858437,2021-09-24,Terra
60.15686935408731,2021-09-25,Terra
61.669783748148376,2021-09-26,Terra
87.23839369308277,2021-09-29,Terra
69.51596178640331,2021-10-01,Terra
70.61825538866555,2021-10-02,Terra
67.78924871038093,2021-10-03,Terra
48.139819422582015,2021-10-07,Terra
64.15181302339165,2021-10-15,Terra
59.47103410360633,2021-10-16,Terra
62.27067430966265,2021-10-19,Terra
34.405570095266995,2021-10-30,Terra
46.567501139386316,2021-10-31,Terra
31.410496292657534,2021-11-08,Terra
37.03249290620066,2021-11-22,Terra
35.50096164052176,2021-11-29,Terra
38.6653100143405,2021-12-01,Terra
38.134896252199404,2021-12-03,Terra
86.42521720011999,2022-01-22,Terra
74.66411219066057,2022-01-23,Terra
41.54548433887136,2022-01-24,Terra
96.78040824083334,2022-01-25,Terra
41.517356936927136,2022-01-26,Terra
39.72789740217646,2022-01-27,Terra
123.03069357871497,2022-01-28,Terra
39.75078640099443,2022-01-29,Terra
52.391013308743595,2022-02-06,Terra
38.59062566167481,2022-02-08,Terra
35.018090240729045,2022-02-10,Terra
44.07155928582866,2022-02-11,Terra
31.14260789886287,2022-02-12,Terra
36.051599477121606,2022-02-13,Terra
89.52645130621282,2022-02-17,Terra
48.08706686019457,2022-02-18,Terra
47.744293805087835,2022-02-19,Terra
63.25467966220116,2022-02-25,Terra
103.01111584558458,2022-03-06,Terra
72.67676732517856,2022-03-07,Terra
72.4889102621434,2022-03-12,Terra
142.38911325294956,2022-03-22,Terra
52.34801076457564,2022-03-25,Terra
58.978801966874734,2022-04-01,Terra
58.71740109933048,2022-04-06,Terra
55.772187263205346,2022-04-07,Terra
69.08044720576486,2022-04-22,Terra
58.881012434851705,2022-04-24,Terra
71.99522008800916,2022-05-01,Terra
78.10410999795504,2022-05-21,Terra
58.773889151293,2022-06-07,Terra
58.54715385660405,2022-06-20,Terra
103.10357321959935,2022-06-21,Terra
94.41910526840519,2022-06-22,Terra
91.5345390438853,2022-06-24,Terra
51.42746336035584,2022-06-25,Terra
80.03196869004846,2022-06-26,Terra
94.46504661106411,2022-06-27,Terra
94.0482708578671,2022-06-28,Terra
95.23549124309923,2022-06-29,Terra
70.67926777871413,2022-06-30,Terra
85.52244365328195,2022-07-01,Terra
48.97983797482339,2022-07-02,Terra
45.13163114181439,2022-07-08,Terra
79.94779487957003,2022-07-10,Terra
94.43168857732044,2022-07-11,Terra
75.78509534471438,2022-07-12,Terra
70.40942772200495,2022-07-13,Terra
94.36637648130748,2022-07-14,Terra
88.43774720493867,2022-07-15,Terra
68.64606027627622,2022-07-16,Terra
84.16365363329095,2022-07-17,Terra
39.76616114664316,2022-07-18,Terra
75.44639784029522,2022-07-19,Terra
