date,log_ratio,ratio,sensor
2011-12-07,0.03922662340171741,1.0945273631840797,Terra
2011-12-08,-0.03432478170620769,0.9240069084628671,Terra
2011-12-09,0.004116566194832153,1.0095238095238095,Terra
2011-12-10,0.0013875234866412602,1.0032,Terra
2011-12-12,-0.00989058980614662,0.9774834437086094,Terra
2011-12-13,0.006580345311321542,1.015267175572519,Terra
2011-12-16,0.03198705220443979,1.0764331210191083,Terra
2011-12-17,-0.029391064566507523,0.9345637583892618,Terra
2011-12-21,0.04432653545422637,1.1074561403508771,Terra
2011-12-22,-0.0492925860632574,0.8927038626609443,Terra
2011-12-23,-0.017338214342471812,0.9608636977058029,Terra
2012-01-03,0.021506596314205935,1.0507674144037782,Terra
2012-01-04,0.02043286798630973,1.048172757475083,Terra
2012-01-08,0.06885159304335103,1.1717948717948719,Terra
2012-01-10,0.13758426213494435,1.3727272727272726,Terra
2012-01-27,0.10227060031514312,1.2655246252676657,Terra
2012-02-02,0.1802472188268389,1.5144230769230766,Terra
2012-02-03,0.0789960853192165,1.1994884910485935,Terra
2012-02-06,0.027730341945151248,1.065934065934066,Terra
2012-02-12,0.07942326025388945,1.20066889632107,Terra
2012-02-24,0.19112825580832965,1.5528455284552847,Terra
2012-03-04,0.005908859610520315,1.0136986301369864,Terra
2012-03-08,0.1241569281489187,1.330935251798561,Terra
2012-03-26,0.11890211380060191,1.3149284253578735,Terra
2012-04-14,0.23823916580452573,1.7307692307692308,Terra
2012-04-21,0.18142009256074815,1.5185185185185184,Terra
2012-04-22,0.24753431407140578,1.7682119205298013,Terra
2012-04-23,0.19010197349849586,1.5491803278688523,Terra
2012-05-06,0.22884930821848098,1.69375,Terra
2012-05-07,0.20682587603184968,1.6099999999999999,Terra
2012-05-09,0.19715520252310284,1.5745454545454547,Terra
2012-05-10,0.18091297610669743,1.5167464114832534,Terra
2012-05-12,0.2307805704832824,1.7012987012987013,Terra
2012-05-13,0.24532984546587933,1.7592592592592595,Terra
2012-05-14,0.19438004476799095,1.564516129032258,Terra
2012-05-15,0.1563107376986665,1.4332129963898916,Terra
2012-05-16,0.21451097029872093,1.638743455497382,Terra
2012-05-17,0.18708664335714445,1.5384615384615385,Terra
2012-05-30,0.06963592814139448,1.173913043478261,Terra
2012-06-01,0.273837257850079,1.878612716763006,Terra
2012-06-06,0.22786678330535584,1.689922480620155,Terra
2012-06-10,0.2508458002217791,1.7817460317460319,Terra
2012-06-11,0.1385936177809804,1.375921375921376,Terra
2012-06-13,0.08768337956967555,1.2237237237237237,Terra
2012-06-14,0.22644146373949264,1.6843853820598007,Terra
2012-06-15,0.2228694186687637,1.6705882352941175,Terra
2012-06-16,0.19028355289205326,1.5498281786941581,Terra
2012-06-20,0.07712784041656608,1.1943396226415095,Terra
2012-06-21,0.25360534573584304,1.7931034482758619,Terra
2012-06-24,-0.006066434257755826,0.9861286254728877,Terra
2012-06-27,0.1324138692031786,1.3564814814814816,Terra
2012-07-02,0.3427847437709824,2.2018348623853212,Terra
2012-07-04,0.31569799521864145,2.068702290076336,Terra
2012-07-05,0.23167268468171978,1.7047970479704797,Terra
2012-07-06,0.23608918873096657,1.722222222222222,Terra
2012-07-07,0.2333673751775476,1.7114624505928857,Terra
2012-07-08,0.14651084265049186,1.4012345679012348,Terra
2012-07-09,0.28362424432417,1.9214285714285715,Terra
2012-07-10,0.20517623242320268,1.603896103896104,Terra
2012-07-11,0.28923847093442323,1.9464285714285714,Terra
2012-07-12,0.24001580627472094,1.7378640776699028,Terra
2012-07-13,0.18593619372571196,1.5343915343915344,Terra
2012-07-21,0.2806914206308195,1.9084967320261437,Terra
2012-07-23,0.28674697657170034,1.9352941176470586,Terra
2012-07-24,0.21414487609118044,1.6373626373626373,Terra
2012-07-25,0.2902171263817637,1.9508196721311475,Terra
2012-07-26,0.26052878084662995,1.8219178082191783,Terra
2012-07-27,0.2292802406499715,1.695431472081218,Terra
2012-07-28,0.28701928122116654,1.9365079365079365,Terra
2012-07-29,0.16149175048539272,1.4504132231404956,Terra
2012-07-30,0.2651915704352737,1.8415841584158414,Terra
2012-07-31,0.3123110060736703,2.0526315789473686,Terra
2012-08-01,0.2657020333222382,1.8437499999999998,Terra
2012-08-02,0.23840457981601054,1.7314285714285713,Terra
2012-08-03,0.3155423787335655,2.0679611650485437,Terra
2012-08-04,0.29767635365639333,1.9846153846153844,Terra
2012-08-06,0.27263462410451594,1.8734177215189873,Terra
2012-08-07,0.21870330247464606,1.654639175257732,Terra
2012-08-08,0.253645496845926,1.7932692307692306,Terra
2012-08-10,0.2857900291072443,1.9310344827586206,Terra
2012-08-11,0.2704459080179626,1.864,Terra
2012-08-12,0.28138898515690375,1.91156462585034,Terra
2012-08-13,0.24758567643701518,1.7684210526315793,Terra
2012-08-14,0.2587736155272185,1.814569536423841,Terra
2012-08-16,0.23909347586596533,1.7341772151898733,Terra
2012-08-17,0.2202068025493796,1.6603773584905661,Terra
2012-08-19,0.3283796034387377,2.13,Terra
2012-08-21,0.287801729930226,1.94,Terra
2012-08-22,0.26198224432475853,1.8280254777070062,Terra
2012-08-23,0.192508617424566,1.557788944723618,Terra
2012-08-24,0.25702824608732405,1.8072916666666665,Terra
2012-08-25,0.22953557828264728,1.6964285714285712,Terra
2012-08-26,0.2057215621547261,1.6059113300492611,Terra
2012-08-27,0.24303804868629444,1.75,Terra
2012-08-29,0.3093660381905089,2.0387596899224807,Terra
2012-08-30,0.2905645619858162,1.9523809523809523,Terra
2012-08-31,0.2716203663473521,1.869047619047619,Terra
2012-09-01,0.23926155113403813,1.7348484848484849,Terra
2012-09-02,0.2691236170005359,1.8583333333333334,Terra
2012-09-03,0.27479464480578114,1.8827586206896552,Terra
2012-09-04,0.2764075207556491,1.8897637795275588,Terra
2012-09-05,0.2675501985637008,1.8516129032258064,Terra
2012-09-06,0.27943538206914753,1.9029850746268657,Terra
2012-09-07,0.22502459178980583,1.6788990825688073,Terra
2012-09-11,0.25624954596961785,1.8040540540540542,Terra
2012-09-12,0.25112570292963327,1.7828947368421055,Terra
2012-09-14,0.2146910440297361,1.6394230769230766,Terra
2012-09-16,0.23513604165663446,1.7184466019417477,Terra
2012-09-17,0.2756625239756871,1.8865248226950355,Terra
2012-09-18,0.18329733154520836,1.525096525096525,Terra
2012-09-19,0.21137233906544123,1.6269430051813474,Terra
2012-09-20,0.3010299956639812,2.0,Terra
2012-09-22,0.29887468363784625,1.9900990099009899,Terra
2012-09-24,0.32621354168223005,2.1194029850746268,Terra
2012-09-25,0.20053709683891707,1.586854460093897,Terra
2012-09-26,0.25181197299379965,1.785714285714286,Terra
2012-09-30,0.21731299578347504,1.6493506493506496,Terra
2012-10-01,0.2518119729937996,1.7857142857142858,Terra
2012-10-02,0.2287214776612599,1.6932515337423313,Terra
2012-10-03,0.17131562138198558,1.483635265700483,Terra
2012-10-04,0.1670973734322693,1.4692556634304208,Terra
2012-10-05,0.18638947101112652,1.5389322395624916,Terra
2012-10-06,0.20827594242708244,1.6153846153846152,Terra
2012-10-07,0.1972392773421746,1.5748502994011977,Terra
2012-10-08,0.174748771180172,1.4953703703703705,Terra
2012-10-09,0.1852899732069596,1.5321100917431192,Terra
2012-10-10,0.19629464514396827,1.5714285714285716,Terra
2012-10-11,0.18881629451123652,1.544600938967136,Terra
2012-10-17,0.22920094787037837,1.6951219512195121,Terra
2012-10-18,0.18947945647303466,1.5469613259668507,Terra
2012-10-25,0.20888377245198872,1.6176470588235294,Terra
2012-11-06,0.11868978733129844,1.3142857142857143,Terra
2012-11-08,0.049094250908007286,1.1196808510638299,Terra
2012-11-15,0.035137306698879815,1.0842696629213484,Terra
2012-11-26,0.014221784254020084,1.033288948069241,Terra
2013-01-02,0.014876008445955914,1.034846674631621,Terra
2013-01-04,0.12668640287782001,1.3387096774193548,Terra
2013-01-16,-0.000691980377808499,0.9984079249955775,Terra
2013-01-17,0.013768854269228277,1.0322118826055833,Terra
2013-01-18,0.0058725409858322725,1.0136138613861385,Terra
2013-01-19,0.01721623864109332,1.0404380791912384,Terra
2013-01-20,0.014828177877423316,1.0347327091513139,Terra
2013-01-21,0.01299823986739797,1.0303819444444444,Terra
2013-01-22,-0.004130549306764156,0.9905341446923598,Terra
2013-02-08,0.017575007184740463,1.041297935103245,Terra
2013-02-15,0.1204382353816235,1.3195876288659794,Terra
2013-03-04,0.08823795207193488,1.225287356321839,Terra
2013-03-07,-0.019040615696494373,0.9571045576407508,Terra
2013-03-08,0.027531046313511276,1.0654450261780104,Terra
2013-03-09,0.1455905424389586,1.3982683982683983,Terra
2013-03-30,0.12814725924764492,1.3432203389830508,Terra
2013-04-22,0.13262556527459088,1.357142857142857,Terra
2013-04-23,0.2375289539015187,1.727941176470588,Terra
2013-04-24,0.21641999790495817,1.6459627329192548,Terra
2013-04-25,0.17862359557107632,1.5087719298245614,Terra
2013-04-26,0.22741670385529864,1.6881720430107527,Terra
2013-04-27,0.17682548489734562,1.5025380710659897,Terra
2013-05-01,0.19346535512510396,1.5612244897959184,Terra
2013-05-02,0.20230664189245642,1.5933333333333333,Terra
2013-05-03,0.22704994330216416,1.6867469879518073,Terra
2013-05-04,0.20581314067536974,1.60625,Terra
2013-05-05,0.21955695283677157,1.6578947368421053,Terra
2013-05-06,0.1288454599411089,1.3453815261044177,Terra
2013-05-07,0.224359129333956,1.676328502415459,Terra
2013-05-08,0.12866660912754305,1.3448275862068964,Terra
2013-05-09,0.2669853759084561,1.8492063492063493,Terra
2013-05-10,0.1925259842253616,1.5578512396694215,Terra
2013-05-20,0.25466125309261506,1.7974683544303798,Terra
2013-05-31,0.2526483612771573,1.7891566265060241,Terra
2013-06-02,0.2273812382163174,1.688034188034188,Terra
2013-06-03,0.25491224421006076,1.7985074626865671,Terra
2013-06-04,0.24113073564307985,1.7423312883435582,Terra
2013-06-05,0.24433768401597633,1.7552447552447552,Terra
2013-06-06,0.2708585275058023,1.865771812080537,Terra
2013-06-07,0.12564548124254898,1.3355048859934853,Terra
2013-06-08,0.28344482086286843,1.920634920634921,Terra
2013-06-09,0.13254859682389714,1.356902356902357,Terra
2013-06-10,0.274377800892541,1.8809523809523812,Terra
2013-06-14,0.1950260138176105,1.5668449197860963,Terra
2013-06-16,0.09500937766862225,1.2445414847161573,Terra
2013-06-28,0.3262467840169627,2.119565217391304,Terra
2013-06-30,0.1714815700265684,1.4841628959276019,Terra
2013-07-01,0.21915404925294227,1.656357388316151,Terra
2013-07-02,0.089610774266557,1.2291666666666667,Terra
2013-07-03,0.2562663144200496,1.8041237113402062,Terra
2013-07-04,0.22408163104864834,1.675257731958763,Terra
2013-07-05,0.3167426208727452,2.073684210526316,Terra
2013-07-06,0.2622279116030292,1.8290598290598292,Terra
2013-07-07,0.21296261900880747,1.6329113924050631,Terra
2013-07-08,0.2944496503526597,1.9699248120300752,Terra
2013-07-09,0.1837167371614861,1.5265700483091789,Terra
2013-07-10,0.25583324692672377,1.802325581395349,Terra
2013-07-11,0.17248713478685596,1.487603305785124,Terra
2013-07-13,0.16272729749769982,1.4545454545454548,Terra
2013-07-14,0.2857900291072443,1.9310344827586206,Terra
2013-07-15,0.2735612908156158,1.8774193548387097,Terra
2013-07-16,0.15535177305744394,1.4300518134715026,Terra
2013-07-17,0.25842925831678804,1.8131313131313131,Terra
2013-07-18,0.2757499804918886,1.8869047619047616,Terra
2013-07-19,0.25741189111385754,1.8088888888888888,Terra
2013-07-20,0.2494429614425822,1.776,Terra
2013-07-21,0.3072491159989123,2.0288461538461537,Terra
2013-07-22,0.3027776619335012,2.008064516129032,Terra
2013-07-23,0.2822264318412756,1.9152542372881358,Terra
2013-07-24,0.2721538679277521,1.871345029239766,Terra
2013-07-25,0.3090727159193951,2.037383177570093,Terra
2013-07-26,0.26297637862848205,1.8322147651006713,Terra
2013-07-27,0.16530472038551042,1.4632034632034632,Terra
2013-07-28,0.3132644520809928,2.057142857142857,Terra
2013-07-29,0.296833881070373,1.9807692307692306,Terra
2013-07-30,0.2972370066468421,1.982608695652174,Terra
2013-08-03,0.2376430167995883,1.7283950617283952,Terra
2013-08-04,0.2750511532781268,1.8838709677419354,Terra
2013-08-05,0.2868559573570691,1.9357798165137616,Terra
2013-08-06,0.22130891799693914,1.6645962732919255,Terra
2013-08-08,0.23296475452181767,1.7098765432098768,Terra
2013-08-10,0.28511999377469377,1.9280575539568345,Terra
2013-08-12,0.21103995800601413,1.6256983240223464,Terra
2013-08-13,0.29433123331527894,1.969387755102041,Terra
2013-08-18,0.26398572712796675,1.8364779874213835,Terra
2013-08-19,0.20378474953862094,1.5987654320987656,Terra
2013-08-20,0.2745404153707591,1.8816568047337277,Terra
2013-08-24,0.3029995885268856,2.009090909090909,Terra
2013-08-27,0.24244676951817007,1.7476190476190476,Terra
2013-08-30,0.3010299956639812,2.0,Terra
2013-08-31,0.2802463897406891,1.9065420560747663,Terra
2013-09-01,0.24740285408874454,1.7676767676767677,Terra
2013-09-07,0.2961226611692371,1.9775280898876406,Terra
2013-09-08,0.26806315182559765,1.8538011695906431,Terra
2013-09-09,0.27366381144761487,1.8778625954198473,Terra
2013-09-10,0.24900099565997116,1.7741935483870968,Terra
2013-09-11,0.2651915704352737,1.8415841584158414,Terra
2013-09-12,0.2218487496163564,1.6666666666666667,Terra
2013-09-13,0.20780567223288782,1.6136363636363635,Terra
2013-09-15,0.20920726928773076,1.6188524590163933,Terra
2013-09-19,0.23322474660796527,1.7109004739336493,Terra
2013-10-04,0.17750820805128772,1.5049019607843137,Terra
2013-10-05,0.2465801166552148,1.7643312101910826,Terra
2013-10-06,0.24096504006342917,1.7416666666666667,Terra
2013-10-13,0.12861254869529518,1.3446601941747574,Terra
2013-10-14,0.17668659085816257,1.5020576131687244,Terra
2013-10-15,0.18837897373284956,1.5430463576158941,Terra
2013-10-16,0.20106514369306427,1.588785046728972,Terra
2013-10-17,0.19382002601611284,1.5625,Terra
2013-10-18,0.22025207692856089,1.6605504587155964,Terra
2013-10-19,0.14116933881788454,1.3841059602649006,Terra
2013-10-20,0.1558878729673943,1.4318181818181819,Terra
2013-10-21,0.1848651833631864,1.5306122448979593,Terra
2013-10-22,0.17621761471052708,1.5008032409024237,Terra
2013-10-23,0.15221282147496196,1.4197530864197532,Terra
2013-10-24,0.14280009232931057,1.3893129770992367,Terra
2013-10-25,0.18761168208549245,1.5403225806451613,Terra
2013-10-26,0.11892575282577665,1.315,Terra
2013-10-28,-0.000701323498233865,0.9983864461476403,Terra
2013-10-29,0.09881900281538748,1.2555066079295154,Terra
2013-10-30,0.13639835877535056,1.3689839572192513,Terra
2013-11-01,0.041278562313815007,1.0997109826589595,Terra
2013-11-21,-0.020255745420667336,0.9544303797468355,Terra
2013-11-22,0.029399570498968103,1.0700389105058365,Terra
2013-11-23,-0.04011722320798245,0.9117647058823529,Terra
2013-11-24,0.027407038941450003,1.0651408450704225,Terra
2013-11-25,-0.034852143469424154,0.9228855721393036,Terra
2013-11-28,0.026240532720638653,1.0622837370242215,Terra
2013-11-29,0.06496641920453458,1.1613588110403397,Terra
2013-12-04,-0.06614550807138524,0.8587257617728532,Terra
2013-12-09,-0.007634852831540814,0.9825737265415551,Terra
2013-12-11,-0.00032653721982176697,0.9992484028560692,Terra
2013-12-16,-0.05102971897366522,0.8891402714932126,Terra
2013-12-17,0.05747950505167987,1.1415094339622642,Terra
2013-12-26,0.07556042809688084,1.1900369003690037,Terra
2013-12-27,0.006812602155476579,1.0158102766798418,Terra
2013-12-28,0.08062648692180573,1.204,Terra
2014-01-02,0.03442588693305705,1.0824949698189135,Terra
2014-01-04,0.04759807867529602,1.1158301158301158,Terra
2014-01-05,-0.011026404228043492,0.9749303621169917,Terra
2014-01-15,0.0932925461538785,1.23963133640553,Terra
2014-01-16,0.06617250794592984,1.1645885286783042,Terra
2014-01-17,0.1315091264029407,1.3536585365853657,Terra
2014-01-18,0.05441011651456463,1.13347022587269,Terra
2014-01-20,0.08462611786574771,1.2151394422310757,Terra
2014-01-21,0.04921802267018157,1.1199999999999999,Terra
2014-01-22,0.04317736548375918,1.1045296167247387,Terra
2014-01-23,0.004382423482487479,1.0101419878296145,Terra
2014-01-24,0.027377537578419275,1.065068493150685,Terra
2014-01-25,0.03321558200583001,1.0794824399260627,Terra
2014-01-26,-0.016503675931125304,0.9627118644067797,Terra
2014-02-01,0.06584730934235693,1.163716814159292,Terra
2014-02-22,0.21294251929658556,1.6328358208955225,Terra
2014-02-28,0.1496257282636723,1.411320754716981,Terra
2014-03-11,0.21638585391485418,1.6458333333333333,Terra
2014-03-12,0.21838032117175746,1.6534090909090908,Terra
2014-03-13,0.15558804935734785,1.4308300395256919,Terra
2014-03-18,0.27225825309395674,1.871794871794872,Terra
2014-03-22,0.20048569800083071,1.5866666666666667,Terra
2014-03-23,0.166090615283004,1.4658536585365853,Terra
2014-03-24,0.0922595814973805,1.2366863905325445,Terra
2014-04-07,0.21884323947663112,1.6551724137931034,Terra
2014-04-08,0.18962673808455544,1.5474860335195533,Terra
2014-04-09,0.19763093691179093,1.576271186440678,Terra
2014-04-11,0.11156473669276705,1.2928994082840235,Terra
2014-04-12,0.2619321347720483,1.827814569536424,Terra
2014-04-13,0.29352039388523565,1.9657142857142855,Terra
2014-04-14,0.20862048388260124,1.6166666666666667,Terra
2014-04-20,0.15730021399065205,1.4364820846905537,Terra
2014-04-29,0.23617016094745985,1.7225433526011562,Terra
2014-04-30,0.17082701906332404,1.4819277108433735,Terra
2014-05-01,0.12011701955728378,1.3186119873817037,Terra
2014-05-07,0.2014729902446383,1.5902777777777777,Terra
2014-05-13,0.1961251643683917,1.5708154506437768,Terra
2014-05-14,0.15342727441973747,1.423728813559322,Terra
2014-05-16,0.12582777372920959,1.3360655737704918,Terra
2014-05-20,0.2583997516087627,1.8130081300813008,Terra
2014-05-21,0.22629657396967043,1.6838235294117645,Terra
2014-05-29,0.25463430589675723,1.7973568281938326,Terra
2014-05-30,0.2160964207272651,1.6447368421052633,Terra
2014-05-31,0.2357632641513897,1.7209302325581397,Terra
2014-06-01,0.14221250668908034,1.387434554973822,Terra
2014-06-02,0.234637506659863,1.7164750957854404,Terra
2014-06-03,0.18808007379085953,1.5419847328244276,Terra
2014-06-04,0.2323632256390942,1.707509881422925,Terra
2014-06-05,0.20855914718566948,1.6164383561643836,Terra
2014-06-06,0.1859844996577904,1.534562211981567,Terra
2014-06-07,0.2329851157343159,1.70995670995671,Terra
2014-06-08,0.16571955462831786,1.4646017699115046,Terra
2014-06-09,0.21688533008480632,1.647727272727273,Terra
2014-06-10,0.03885354608840293,1.0935875216637783,Terra
2014-06-11,0.21441804591792654,1.6383928571428572,Terra
2014-06-19,0.11239506374397612,1.295373665480427,Terra
2014-06-30,0.2698097685670355,1.861271676300578,Terra
2014-07-01,0.2833012287035496,1.9200000000000002,Terra
2014-07-05,0.19493108207121973,1.566502463054187,Terra
2014-07-06,0.28858517620972346,1.943502824858757,Terra
2014-07-07,0.30543911456903633,2.0204081632653064,Terra
2014-07-09,0.2551055008782513,1.7993079584775087,Terra
2014-07-10,0.22760107850544767,1.6888888888888889,Terra
2014-07-12,0.17254597829103155,1.4878048780487805,Terra
2014-07-14,0.17115604138016913,1.4830508474576274,Terra
2014-07-15,0.26798047068868686,1.853448275862069,Terra
2014-07-16,0.2353738295148626,1.719387755102041,Terra
2014-07-17,0.21977574099349112,1.6587301587301588,Terra
2014-07-18,0.2582780152430313,1.8125,Terra
2014-07-19,0.11611387165421673,1.3065134099616857,Terra
2014-07-25,0.2753358639513333,1.8851063829787233,Terra
2014-07-26,0.22760107850544767,1.6888888888888889,Terra
2014-07-28,0.2662678894047692,1.846153846153846,Terra
2014-07-29,0.23922284568577906,1.7346938775510203,Terra
2014-07-30,0.17897694729316943,1.51,Terra
2014-07-31,0.24393627957919478,1.7536231884057971,Terra
2014-08-01,0.22906996437670699,1.694610778443114,Terra
2014-08-02,0.243518728848152,1.7519379844961243,Terra
2014-08-03,0.24436738698132282,1.7553648068669527,Terra
2014-08-04,0.15355205375744496,1.4241379310344828,Terra
2014-08-05,0.37020279981384396,2.3453237410071943,Terra
2014-08-06,0.17026171539495738,1.48,Terra
2014-08-07,0.25988260533402424,1.8192090395480225,Terra
2014-08-08,0.20810639548684473,1.6147540983606559,Terra
2014-08-09,0.2394339244174692,1.7355371900826446,Terra
2014-08-10,0.22218790971317431,1.66796875,Terra
2014-08-16,0.20052940278922463,1.5868263473053894,Terra
2014-08-17,0.23187909110728389,1.705607476635514,Terra
2014-08-18,0.241985213063028,1.7457627118644068,Terra
2014-08-19,0.19267214931559354,1.5583756345177664,Terra
2014-08-20,0.20442485769961624,1.601123595505618,Terra
2014-08-22,0.20986385820671438,1.6213017751479288,Terra
2014-08-26,0.2603645690880459,1.8212290502793298,Terra
2014-08-27,0.2601937416925761,1.8205128205128205,Terra
2014-08-28,0.2578239697422879,1.8106060606060608,Terra
2014-08-29,0.1649548929377217,1.4620253164556962,Terra
2014-09-01,0.25037523198960243,1.7798165137614679,Terra
2014-09-02,0.2538077668450323,1.793939393939394,Terra
2014-09-03,0.241985213063028,1.7457627118644068,Terra
2014-09-04,0.26041214475571717,1.8214285714285716,Terra
2014-09-05,0.18792562840441304,1.5414364640883977,Terra
2014-09-07,0.32880257388263073,2.1320754716981134,Terra
2014-09-08,0.22010808804005508,1.66,Terra
2014-09-09,0.18793922304793462,1.5414847161572054,Terra
2014-09-10,0.2691826284119865,1.8585858585858583,Terra
