datetime,sensor,band1_red,band2_nir,band4_green,green_red_ratio,nir_red_ratio,ndci
2011-01-19,Terra,0.19240000000000002,0.2928,0.1996,1.0374220374220373,1.5218295218295217,0.20692497938994225
2011-01-20,Terra,0.030100000000000002,0.12240000000000001,0.0369,1.3684210526315792,5.134057971014493,0.6739515652687537
2011-01-27,Terra,0.0368,0.08700000000000001,0.0449,1.261682242990654,2.035885167464115,0.3412135539795114
2011-02-01,Terra,0.0478,0.09920000000000001,0.054,1.1920000000000002,2.075313807531381,0.34965986394557824
2011-02-02,Terra,0.07200000000000001,0.23920000000000002,0.08270000000000001,1.111725663716814,3.7788309636650865,0.5814876033057851
2011-02-09,Terra,0.0287,0.2555,0.0419,1.2950819672131149,10.471311475409836,0.8256520185780637
2011-02-10,Terra,0.038200000000000005,0.0873,0.0494,1.3173333333333335,1.8693790149892933,0.30298507462686564
2011-02-21,Terra,0.0434,0.0745,0.0574,1.391592920353982,1.648230088495575,0.24477861319966576
2011-04-01,Terra,0.0229,0.1061,0.035300000000000005,1.5414847161572054,3.9395017793594307,0.5951008645533141
2011-04-08,Terra,0.029400000000000003,0.08650000000000001,0.0444,1.510204081632653,2.942176870748299,0.4926660914581536
2011-04-12,Terra,0.0329,0.1602,0.046200000000000005,1.4042553191489364,4.869300911854104,0.6592439150699121
2011-04-19,Terra,0.0207,0.0925,0.0356,1.7198067632850242,5.854430379746835,0.7082179132040627
2011-04-22,Terra,0.017400000000000002,0.078,0.0307,1.7150837988826817,4.357541899441341,0.6266944734098019
2011-04-23,Terra,0.0315,0.1794,0.046,1.4767801857585139,5.267361111111111,0.6808864265927977
2011-05-01,Terra,0.0221,0.1048,0.0329,1.4642857142857144,4.366666666666667,0.6273291925465839
2011-05-04,Terra,0.018000000000000002,0.1164,0.0264,1.509090909090909,6.728205128205129,0.741207697412077
2011-05-10,Terra,0.029,0.1216,0.037700000000000004,1.3,4.193103448275862,0.6148738379814077
2011-05-13,Terra,0.0264,0.1227,0.0363,1.375,4.6477272727272725,0.6458752515090542
2011-05-19,Terra,0.0366,0.1479,0.0455,1.235897435897436,3.8564102564102565,0.5881731784582893
2011-05-20,Terra,0.012700000000000001,0.1252,0.020200000000000003,1.6774193548387095,9.858267716535433,0.8158085569253083
2011-05-24,Terra,0.0162,0.1114,0.0252,1.5555555555555556,6.393013100436681,0.7294743059657413
2011-06-03,Terra,0.020200000000000003,0.1374,0.0333,1.6485148514851484,6.801980198019801,0.7436548223350254
2011-06-09,Terra,0.0198,0.0959,0.0279,1.469298245614035,5.269709543568465,0.6810059563203177
2011-06-14,Terra,0.015600000000000001,0.0951,0.027,1.7393939393939393,6.184210526315789,0.7216117216117215
2011-06-16,Terra,0.0149,0.1211,0.0253,1.697986577181208,7.5212765957446805,0.7652933832709113
2011-06-17,Terra,0.0235,0.1676,0.0393,1.65625,7.075539568345324,0.7523385300668153
2011-06-20,Terra,0.0451,0.1056,0.056400000000000006,1.2505543237250556,2.341463414634146,0.40145985401459855
2011-06-22,Terra,0.0323,0.13970000000000002,0.0505,1.5868055555555556,4.77112676056338,0.6534472239170225
2011-06-25,Terra,0.0227,0.13290000000000002,0.037000000000000005,1.6062992125984252,5.072649572649572,0.6706544686840253
2011-07-01,Terra,0.025500000000000002,0.1355,0.045000000000000005,1.7647058823529413,5.612903225806452,0.697560975609756
2011-07-02,Terra,0.0238,0.08220000000000001,0.0386,1.6491935483870965,3.453781512605042,0.5509433962264151
2011-07-03,Terra,0.025,0.1348,0.0439,1.7564575645756457,5.5473251028806585,0.6945317410433689
2011-07-04,Terra,0.0396,0.11330000000000001,0.0528,1.3333333333333333,2.861111111111111,0.4820143884892087
2011-07-05,Terra,0.0224,0.184,0.040600000000000004,1.8125000000000002,8.214285714285714,0.7829457364341085
2011-07-06,Terra,0.0432,0.12100000000000001,0.0565,1.3078703703703702,2.800925925925926,0.47381242387332523
2011-07-08,Terra,0.023,0.16010000000000002,0.0414,1.680232558139535,6.718978102189781,0.7408983451536643
2011-07-09,Terra,0.0143,0.11710000000000001,0.0258,1.7832167832167833,7.096969696969698,0.752994011976048
2011-07-10,Terra,0.0224,0.1701,0.041100000000000005,1.7376237623762374,7.597938144329897,0.7673860911270983
2011-07-15,Terra,0.024900000000000002,0.1076,0.0381,1.4836601307189543,3.802120141342756,0.5835172921265637
2011-07-22,Terra,0.0446,0.1287,0.053500000000000006,1.209643605870021,2.69811320754717,0.4591836734693878
2011-07-23,Terra,0.0105,0.1097,0.020900000000000002,1.973913043478261,10.349056603773585,0.8237738985868662
2011-07-24,Terra,0.0236,0.1308,0.037200000000000004,1.6756756756756754,5.5423728813559325,0.694300518134715
2011-07-27,Terra,0.0198,0.10020000000000001,0.0325,1.6166666666666665,5.629213483146068,0.6983050847457628
2011-07-28,Terra,0.0212,0.18230000000000002,0.0386,1.8113207547169814,8.589622641509434,0.7914412198721102
2011-07-29,Terra,0.0429,0.1077,0.0534,1.2447552447552448,2.5104895104895104,0.43027888446215135
2011-07-30,Terra,0.020900000000000002,0.22740000000000002,0.0392,1.8585858585858583,10.706666666666665,0.8291571753986332
2011-07-31,Terra,0.024800000000000003,0.1061,0.0398,1.5555555555555556,4.2103174603174605,0.6161462300076161
2011-08-01,Terra,0.0125,0.1275,0.024,1.9056603773584908,9.92436974789916,0.816923076923077
2011-08-02,Terra,0.020800000000000003,0.16390000000000002,0.038,1.7552083333333333,6.635627530364373,0.7380699893955461
2011-08-03,Terra,0.0148,0.1017,0.027600000000000003,1.935897435897436,7.763358778625954,0.7717770034843205
2011-08-04,Terra,0.0239,0.17350000000000002,0.0438,1.805084745762712,6.884920634920635,0.7463512833417212
2011-08-05,Terra,0.0304,0.15460000000000002,0.0461,1.5164473684210527,4.771604938271605,0.6534759358288771
2011-08-06,Terra,0.0256,0.21760000000000002,0.0444,1.78515625,8.5,0.7894736842105262
2011-08-07,Terra,0.026500000000000003,0.20400000000000001,0.0437,1.6490566037735848,7.69811320754717,0.770065075921909
2011-08-09,Terra,0.0239,0.13240000000000002,0.0409,1.752851711026616,6.334928229665072,0.7273320287018917
2011-08-10,Terra,0.013600000000000001,0.1071,0.027600000000000003,1.903448275862069,7.386206896551724,0.7615131578947368
2011-08-11,Terra,0.0238,0.18050000000000002,0.043300000000000005,1.819327731092437,9.076142131979696,0.8015113350125945
2011-08-12,Terra,0.018600000000000002,0.0969,0.032600000000000004,1.8181818181818183,5.872727272727272,0.708994708994709
2011-08-13,Terra,0.0263,0.17070000000000002,0.048600000000000004,1.844106463878327,6.465753424657534,0.7321100917431193
2011-08-14,Terra,0.0361,0.068,0.051500000000000004,1.4270557029177717,1.883656509695291,0.3064361191162344
2011-08-16,Terra,0.0212,0.13340000000000002,0.0357,1.8121546961325967,6.911917098445596,0.7472167648984938
2011-08-17,Terra,0.0115,0.12040000000000001,0.023200000000000002,1.949579831932773,10.117647058823529,0.8201058201058202
2011-08-18,Terra,0.0181,0.1598,0.033800000000000004,1.8066298342541436,8.177339901477833,0.7820719269994632
2011-08-19,Terra,0.012400000000000001,0.1023,0.0228,1.7894736842105263,7.854838709677418,0.774134790528233
2011-08-20,Terra,0.0217,0.1303,0.0375,1.7563025210084033,6.418719211822659,0.7304116865869853
2011-08-21,Terra,0.022000000000000002,0.0892,0.0337,1.5102880658436213,3.7909090909090906,0.5825426944971536
2011-08-22,Terra,0.026000000000000002,0.22440000000000002,0.045000000000000005,1.7307692307692308,8.63076923076923,0.7923322683706071
2011-08-23,Terra,0.0196,0.1635,0.031400000000000004,1.6820809248554915,8.142857142857142,0.78125
2011-08-25,Terra,0.020300000000000002,0.1517,0.0349,1.6417910447761195,8.029850746268657,0.7785123966942149
2011-08-26,Terra,0.011600000000000001,0.09230000000000001,0.0218,2.0,9.049019607843137,0.8009756097560976
2011-08-27,Terra,0.023,0.1134,0.0374,1.6624472573839664,4.930434782608696,0.6627565982404693
2011-08-29,Terra,0.0354,0.311,0.054700000000000006,1.5451977401129944,8.785310734463277,0.7956120092378753
2011-09-01,Terra,0.0167,0.1077,0.031,1.8562874251497006,5.821621621621621,0.7068145800316957
2011-09-02,Terra,0.012100000000000001,0.13140000000000002,0.022600000000000002,1.9008264462809914,11.06,0.8341625207296848
2011-09-03,Terra,0.019100000000000002,0.1568,0.0344,1.8115183246073296,7.786666666666666,0.7723823975720789
2011-09-04,Terra,0.012,0.10060000000000001,0.023200000000000002,1.9833333333333334,8.178861788617887,0.7821080602302922
2011-09-05,Terra,0.024300000000000002,0.165,0.0414,1.7037037037037035,7.021276595744681,0.7506631299734748
2011-09-06,Terra,0.016800000000000002,0.1531,0.0333,1.982142857142857,9.113095238095237,0.8022366097704531
2011-09-07,Terra,0.0427,0.22340000000000002,0.0608,1.423887587822014,5.231850117096019,0.6790680195415258
2011-09-08,Terra,0.021,0.2041,0.035500000000000004,1.6237623762376237,9.719047619047618,0.8134162594402489
2011-09-09,Terra,0.0201,0.1845,0.035500000000000004,1.766169154228856,9.430555555555555,0.8082556591211718
2011-09-10,Terra,0.0236,0.116,0.0379,1.6186440677966105,5.102678571428571,0.6722750548646672
2011-09-11,Terra,0.0158,0.1269,0.028900000000000002,1.822857142857143,8.031645569620252,0.7785564120532585
2011-09-12,Terra,0.0396,0.19920000000000002,0.061200000000000004,1.5454545454545454,5.03030303030303,0.6683417085427136
2011-09-13,Terra,0.0155,0.1198,0.029900000000000003,1.7485714285714284,6.175257731958763,0.721264367816092
2011-09-20,Terra,0.0129,0.0921,0.0257,1.7581699346405228,6.3517241379310345,0.7279549718574109
2011-09-21,Terra,0.019100000000000002,0.1554,0.0345,1.778378378378378,7.92857142857143,0.7759999999999999
2011-09-23,Terra,0.0216,0.1884,0.0369,1.72,8.589108910891088,0.7914300464636036
2011-09-24,Terra,0.0184,0.1342,0.031900000000000005,1.68125,6.066964285714286,0.7169930511686671
2011-09-28,Terra,0.018000000000000002,0.1418,0.031,1.7555555555555555,8.182926829268293,0.7822045152722444
2011-09-29,Terra,0.0151,0.1119,0.0263,1.724550898203593,5.920634920634921,0.7110091743119266
2011-10-14,Terra,0.021500000000000002,0.1268,0.0335,1.5505050505050504,6.185365853658536,0.7216564833672777
2011-10-17,Terra,0.013600000000000001,0.09380000000000001,0.020900000000000002,1.536764705882353,5.918367346938776,0.7109144542772863
2011-10-18,Terra,0.0274,0.23900000000000002,0.0424,1.511764705882353,8.101694915254237,0.7802607076350093
2011-10-23,Terra,0.0324,0.1668,0.0425,1.3342465753424655,4.994011976047904,0.6663336663336664
2011-10-25,Terra,0.0339,0.20090000000000002,0.0448,1.363013698630137,5.926253687315635,0.7112436115843273
2011-10-26,Terra,0.039,0.1602,0.0459,1.1772151898734178,4.990654205607476,0.6661466458658345
2011-10-27,Terra,0.049,0.15660000000000002,0.0626,1.2270531400966185,2.9918962722852513,0.4989849776695087
2011-11-01,Terra,0.0285,0.193,0.039400000000000004,1.3191489361702127,6.6022727272727275,0.7369207772795218
2011-11-02,Terra,0.02,0.0989,0.025400000000000002,1.325358851674641,4.49063670411985,0.635743519781719
2011-11-29,Terra,0.031900000000000005,0.1839,0.0335,1.050156739811912,3.379061371841155,0.5432811211871393
2011-12-01,Terra,0.0333,0.1477,0.0385,1.210691823899371,4.725,0.6506550218340612
2011-12-02,Terra,0.0228,0.09040000000000001,0.0253,1.2027027027027026,5.0,0.6666666666666666
2011-12-03,Terra,0.035,0.1895,0.0444,1.2036082474226806,5.866873065015479,0.7087466185752931
2011-12-04,Terra,0.0238,0.10070000000000001,0.025500000000000002,1.0804597701149425,6.0344827586206895,0.7156862745098038
2011-12-05,Terra,0.0359,0.2778,0.0482,1.2072368421052633,6.582938388625592,0.73625
2011-12-06,Terra,0.026000000000000002,0.1095,0.025900000000000003,1.1901408450704225,3.6622073578595313,0.5710186513629842
2011-12-07,Terra,0.021400000000000002,0.11570000000000001,0.0253,1.2903225806451613,6.907258064516129,0.7470678225395208
2011-12-08,Terra,0.025500000000000002,0.1082,0.033,1.2941176470588236,4.364485981308412,0.627177700348432
