system:index,chl,date,sensor,.geo
2013_04_24_0,99.60674351737306,2013-04-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_25_0,70.20261715291826,2013-04-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_26_0,94.1809916009196,2013-04-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_27_0,70.42244471874213,2013-04-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_01_0,108.99701583629128,2013-05-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_02_0,78.77621792483606,2013-05-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_03_0,109.25665973692513,2013-05-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_04_0,74.50302461087735,2013-05-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_05_0,85.35711629819923,2013-05-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_06_0,49.76617291938653,2013-05-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_07_0,101.7223326884677,2013-05-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_08_0,52.49893892412751,2013-05-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_09_0,90.05307759792245,2013-05-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_10_0,84.39455519476503,2013-05-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_20_0,101.0776158799003,2013-05-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_31_0,81.43053836985314,2013-05-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_03_0,90.08421628291941,2013-06-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_04_0,96.03453864914168,2013-06-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_05_0,70.21563373103352,2013-06-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_06_0,107.13409630931099,2013-06-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_08_0,101.40709547849137,2013-06-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_09_0,42.360325457089914,2013-06-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_10_0,91.40464897571893,2013-06-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_15_0,51.61101216283112,2013-06-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_28_0,131.68386446496208,2013-06-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_30_0,49.18830615777313,2013-06-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_01_0,81.19540648558916,2013-07-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_03_0,113.7094308062306,2013-07-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_04_0,71.25575770861867,2013-07-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_05_0,106.51929957941485,2013-07-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_06_0,124.43391870258817,2013-07-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_07_0,62.21913484796818,2013-07-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_08_0,126.07040135933134,2013-07-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_09_0,56.24135212608877,2013-07-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_10_0,99.4078459697761,2013-07-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_11_0,46.84120419467468,2013-07-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_14_0,116.25820601669089,2013-07-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_15_0,138.86932844556992,2013-07-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_17_0,100.39733635643941,2013-07-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_19_0,93.87091589454886,2013-07-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_20_0,87.7473380760376,2013-07-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_21_0,118.02653903835203,2013-07-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_22_0,142.03921823195572,2013-07-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_23_0,112.65513507403294,2013-07-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_24_0,104.20534687832463,2013-07-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_25_0,141.5361899193257,2013-07-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_26_0,92.61316499144675,2013-07-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_27_0,54.14005396890163,2013-07-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_28_0,105.56798873824187,2013-07-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_29_0,117.9086754348304,2013-07-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_30_0,115.14279944752234,2013-07-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_03_0,88.17324898076255,2013-08-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_04_0,91.4241689655276,2013-08-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_05_0,136.50072816729858,2013-08-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_08_0,80.87281243773994,2013-08-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_10_0,124.45464214642433,2013-08-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_12_0,65.5895152516985,2013-08-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_13_0,94.77974752525996,2013-08-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_18_0,113.4222620409883,2013-08-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_19_0,76.10356004916622,2013-08-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_20_0,92.98482970915589,2013-08-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_24_0,101.49444230054497,2013-08-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_27_0,93.75272490335362,2013-08-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_28_0,41.17340542542784,2013-08-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_30_0,165.39332963510623,2013-08-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_31_0,112.65513507403294,2013-08-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_01_0,119.81002915567974,2013-09-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_07_0,113.4818701035143,2013-09-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_08_0,161.18568177621273,2013-09-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_09_0,127.48798851598183,2013-09-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_10_0,102.22353618774721,2013-09-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_11_0,109.90688191126684,2013-09-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_12_0,81.21188626862198,2013-09-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_13_0,108.23766428208079,2013-09-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_17_0,40.737390358566536,2013-09-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_09_19_0,74.32993939797574,2013-09-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_04_0,79.36422894222983,2013-10-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_05_0,86.59864161402031,2013-10-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_06_0,133.7523973383783,2013-10-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_13_0,73.89219906974208,2013-10-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_14_0,61.56016005985223,2013-10-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_15_0,97.804992519847,2013-10-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_16_0,69.08044720576483,2013-10-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_17_0,92.71850641983836,2013-10-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_18_0,82.39502485356951,2013-10-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_19_0,56.99939086180566,2013-10-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_20_0,60.29198185219606,2013-10-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_21_0,56.09039252867248,2013-10-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_22_0,111.2081233890224,2013-10-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_23_0,49.43541716152841,2013-10-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_24_0,80.63427037846839,2013-10-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_25_0,64.73458904344128,2013-10-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_26_0,85.22497682140012,2013-10-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_29_0,79.26373797142263,2013-10-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_10_30_0,39.954039396688174,2013-10-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_21_0,54.1114335630613,2013-11-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_22_0,41.3313373998827,2013-11-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_23_0,60.959844638480185,2013-11-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_24_0,36.518669595640226,2013-11-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_25_0,39.67435364438252,2013-11-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_28_0,52.59858519071025,2013-11-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_11_29_0,37.00145014577199,2013-11-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_04_0,34.673685045253166,2013-12-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_14_0,30.579886627506998,2013-12-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_16_0,36.233210115971985,2013-12-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_17_0,47.355414851213304,2013-12-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_24_0,37.87246778884344,2013-12-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_26_0,25.020571867670913,2013-12-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_12_28_0,14.910092557102761,2013-12-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_02_0,35.64022457995708,2014-01-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_04_0,33.24829879747405,2014-01-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_05_0,30.03430084519007,2014-01-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_15_0,64.25890943962362,2014-01-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_16_0,32.603494343185275,2014-01-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_17_0,71.11037484019046,2014-01-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_18_0,43.28770076441771,2014-01-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_20_0,72.39959311019311,2014-01-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_21_0,43.621176224973006,2014-01-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_22_0,53.09681924385855,2014-01-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_23_0,45.92836422696421,2014-01-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_24_0,85.46005467738028,2014-01-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_25_0,33.84173878285694,2014-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_01_26_0,104.97245109524228,2014-01-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_01_0,33.41560698784871,2014-02-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_22_0,94.1809916009196,2014-02-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_02_28_0,62.411467217431344,2014-02-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_11_0,87.15433429078652,2014-03-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_12_0,99.75663193461496,2014-03-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_13_0,75.0270463288416,2014-03-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_18_0,98.25578498700756,2014-03-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_22_0,99.89452286801075,2014-03-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_03_23_0,68.27110277735186,2014-03-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_07_0,119.53863092427444,2014-04-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_08_0,78.2113248813092,2014-04-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_09_0,98.28602324061478,2014-04-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_11_0,90.83787957219354,2014-04-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_12_0,113.72116791249924,2014-04-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_13_0,142.72214127860948,2014-04-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_14_0,79.84122708396424,2014-04-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_20_0,74.11987687142823,2014-04-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_29_0,116.00604723704365,2014-04-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_04_30_0,68.88185634201066,2014-04-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_01_0,54.76473503375047,2014-05-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_07_0,82.05843608845645,2014-05-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_13_0,88.51923897321585,2014-05-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_14_0,78.3554306936123,2014-05-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_16_0,52.598585190710224,2014-05-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_20_0,102.80127500611158,2014-05-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_21_0,90.91036900200623,2014-05-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_29_0,99.10460090197816,2014-05-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_30_0,85.92430932551949,2014-05-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_05_31_0,88.80285091273998,2014-05-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_01_0,56.4926382835911,2014-06-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_02_0,88.52747573233185,2014-06-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_03_0,40.552805331491015,2014-06-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_04_0,81.16872199663979,2014-06-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_05_0,75.698769424633,2014-06-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_06_0,70.11375419112922,2014-06-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_07_0,88.71595262597346,2014-06-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_08_0,56.89142929037284,2014-06-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_09_0,74.94148507861243,2014-06-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_10_0,37.97329689495255,2014-06-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_11_0,73.48613302446115,2014-06-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_19_0,37.594471151819356,2014-06-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_06_30_0,101.69307295262723,2014-06-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_01_0,103.86449549301378,2014-07-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_05_0,54.04413722317453,2014-07-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_06_0,97.8622829084817,2014-07-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_07_0,124.2142930386871,2014-07-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_09_0,121.92611868480061,2014-07-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_10_0,73.59303107926395,2014-07-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_12_0,41.97180524336846,2014-07-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_15_0,98.57372064742405,2014-07-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_16_0,97.35528861558386,2014-07-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_17_0,71.42669096620237,2014-07-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_18_0,88.56900753229601,2014-07-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_25_0,138.0173377080861,2014-07-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_26_0,78.81201385439726,2014-07-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_28_0,108.47849142649675,2014-07-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_30_0,52.61262105745495,2014-07-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_07_31_0,87.80384953451073,2014-07-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_01_0,94.6756847744596,2014-08-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_02_0,81.72088878563372,2014-08-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_03_0,87.8727741249099,2014-08-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_04_0,57.76429398502819,2014-08-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_05_0,131.2856794530571,2014-08-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_06_0,45.62746062821531,2014-08-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_07_0,101.66018511200136,2014-08-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_08_0,99.57997322587725,2014-08-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_09_0,84.64774618313922,2014-08-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_10_0,82.46578056120683,2014-08-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_16_0,72.18280213920562,2014-08-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_17_0,94.47281261992735,2014-08-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_18_0,81.53225490685288,2014-08-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_19_0,76.17140097965213,2014-08-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_20_0,66.12848556839901,2014-08-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_25_0,61.8134535804439,2014-08-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_26_0,139.74357691815277,2014-08-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_27_0,107.81331397930254,2014-08-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_28_0,88.83102309150213,2014-08-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_08_29_0,55.426833642641974,2014-08-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_01_0,85.53311031168904,2014-09-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_02_0,140.3767774832562,2014-09-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_03_0,77.80466008275607,2014-09-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_04_0,118.58042413458202,2014-09-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_05_0,68.66005514381538,2014-09-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_07_0,148.707880129932,2014-09-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_08_0,72.28435726444201,2014-09-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_10_0,98.08094350940483,2014-09-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_11_0,123.2604174947791,2014-09-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_12_0,104.45572044337969,2014-09-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_13_0,117.3825908361744,2014-09-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_14_0,117.04226455856987,2014-09-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_16_0,106.78137459737292,2014-09-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_19_0,97.59456145617146,2014-09-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_20_0,93.28039439883769,2014-09-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_21_0,69.24030118523625,2014-09-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_27_0,94.61529921138263,2014-09-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_28_0,81.118103515045,2014-09-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_09_29_0,83.65253224818565,2014-09-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_01_0,80.54533648898786,2014-10-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_02_0,141.1394003031506,2014-10-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_03_0,92.02984690340462,2014-10-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_04_0,159.74615215931675,2014-10-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_05_0,112.65513507403294,2014-10-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_06_0,96.58828275634849,2014-10-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_07_0,118.18151922413479,2014-10-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_09_0,155.80254471267065,2014-10-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_16_0,42.816994235095024,2014-10-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_19_0,69.8704635391497,2014-10-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_10_27_0,82.97388309459821,2014-10-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_07_0,76.48530016652974,2014-11-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_08_0,29.101425347812288,2014-11-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_10_0,53.32546940606784,2014-11-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_11_0,40.36981805919108,2014-11-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_12_0,73.7093553302171,2014-11-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_11_30_0,36.22086622127935,2014-11-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_03_0,48.02951202703627,2014-12-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_13_0,35.88659073098979,2014-12-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_14_0,39.82596957698429,2014-12-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_16_0,34.673685045253166,2014-12-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_29_0,34.78698678543964,2014-12-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2014_12_30_0,31.462983872476702,2014-12-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_01_0,59.99838048764671,2015-01-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_02_0,52.26331794683546,2015-01-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_07_0,77.20979838202479,2015-01-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_08_0,45.47409110725548,2015-01-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_13_0,54.18907032035637,2015-01-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_20_0,40.23561534085878,2015-01-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_25_0,43.924524440843804,2015-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_26_0,45.621426118477444,2015-01-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_29_0,34.871553995441346,2015-01-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_30_0,62.38555990956439,2015-01-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_01_31_0,53.89271884461631,2015-01-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
